Tweet,Sentimen,Tweet Length,Tokenized
 kirain kabinet gemuk udah ketampung semua ternyata masih banyak yg antri blm kebagian ,negatif,14,"['kirain', 'kabinet', 'gemuk', 'udah', 'tampung', 'antri', 'bagi']"
 begitu caranya menarik simpati suara pemilih saat kampanye setelah terpilih dan kabinet terbentuk menterinya disuruh membantah yaaaa begitulah cara membodohi orang yg sudah bodoh ,negatif,27,"['tarik', 'simpati', 'suara', 'pilih', 'kampanye', 'pilih', 'kabinet', 'bentuk', 'menteri', 'suruh', 'ban', 'yaaaa', 'bodoh', 'orang', 'bodoh']"
 sdh jelas itu kabinet gemuk jd pemborosan malah ditambah tenaga ahli profesional di bidang komunikasil istana prosesnya pake ilmu nepotisme itu sdh dipastikan diantaranya keluarganya teman nya malah mungkin ada nene n kakenya,negatif,34,"['kabinet', 'gemuk', 'boros', 'tambah', 'tenaga', 'ahli', 'profesional', 'bidang', 'komunikasil', 'istana', 'proses', 'ilmu', 'nepotisme', 'keluarga', 'teman', 'nya', 'nene', 'n', 'kakenya']"
 hr ini wowo msh omon omon blm ada bukti realitas nya mlah sebaliknya terbukti warna kabinet nya msh orang mulyono,negatif,21,"['hr', 'wowo', 'omon', 'omon', 'bukti', 'realitas', 'nya', 'mlah', 'bukti', 'warna', 'kabinet', 'nya', 'orang', 'mulyono']"
 aturan yg mana g perlu konfirmasi karena sdh pasti lewat rapat kabinet,negatif,14,"['atur', 'g', 'konfirmasi', 'rapat', 'kabinet']"
 suudzon tak terbantahkan krn emoci tiket kursi kabinet full house ,negatif,20,"['suudzon', 'bantah', 'emoci', 'tiket', 'kursi', 'kabinet', 'full', 'house']"
 sudah tiba masa menteri kabinet potong gaji dan elaun pastu agih ke kkm jelah,netral,15,"['menteri', 'kabinet', 'potong', 'gaji', 'elaun', 'pastu', 'agih', 'kkm', 'jelah']"
 demen ngutang selalu tangan di bawah pdhl harta byk cuma males kelola jd disewajual ke aseng trus duitnya utk bancakan bgmn mau makmur rakyatnyaduit hasil penjualanan aset n sda selalu jd banckan circlenyahuh kabinet fufufafa huhuhaha di negeri konohapretlah,negatif,40,"['demen', 'ngutang', 'tangan', 'pdhl', 'harta', 'byk', 'males', 'kelola', 'disewajual', 'aseng', 'trus', 'duit', 'bancak', 'bgmn', 'makmur', 'rakyatnyaduit', 'hasil', 'penjualanan', 'aset', 'n', 'sda', 'banckan', 'circlenyahuh', 'kabinet', 'huhuhaha', 'negeri', 'konohapretlah']"
menteri rasa ajudan begitulah analisa teman saya melihat menteri sekretariat kabinet dan menteri luar negeri menteri luar negeri tanpa pengetahuan hubungan internasional karena background sekolahnya gak ada bau hi sama sekali menterinya ya prabowo sekaligus merangkap presiden,negatif,37,"['menteri', 'ajudan', 'analisa', 'teman', 'menteri', 'sekretariat', 'kabinet', 'menteri', 'negeri', 'menteri', 'negeri', 'tahu', 'hubung', 'internasional', 'background', 'sekolah', 'gak', 'bau', 'hi', 'menteri', 'prabowo', 'rangkap', 'presiden']"
 pks yg duluan hianati anis dgn tiba loncat pagar dukung rk di pilgub dki dgn imbalan dpt slot di kabinet gemoy amp slot cawagub dki gak ada omon apalg kulo nuwunmenghargai anies trs ente msh ngarep anies dukung paslon rksuswono di pilgub dki pks mgkn udh gak tahan bokek ,negatif,52,"['pks', 'duluan', 'hianati', 'anis', 'loncat', 'pagar', 'dukung', 'rk', 'pilgub', 'dki', 'imbal', 'dpt', 'slot', 'kabinet', 'gemoy', 'amp', 'slot', 'cawagub', 'dki', 'gak', 'omon', 'apalg', 'kulo', 'nuwunmenghargai', 'anies', 'trs', 'ente', 'ngarep', 'anies', 'dukung', 'paslon', 'rksuswono', 'pilgub', 'dki', 'pks', 'mgkn', 'gak', 'tahan', 'bokek']"
 asseek dedy lgi mulai ngejilatin kk nya majikan biar dpt jatah posisi dlm kabinet seperi dedek masa kalah sama si dedek padahal anda paling depan ngebela majikan dan keluarganya,negatif,30,"['asseek', 'dedy', 'lgi', 'ngejilatin', 'kk', 'nya', 'majikan', 'biar', 'dpt', 'jatah', 'posisi', 'kabinet', 'per', 'dedek', 'kalah', 'dedek', 'ngebela', 'majikan', 'keluarga']"
bisa menjadi satu alasan untuk segera menghentikan pekerjaan yg tidak bermutu lagian sekelas wapres kok bikin meja aduan buat apa ada kabinet dan jajarannya buat apa ada pemerintah daerah ,negatif,29,"['alas', 'henti', 'kerja', 'mutu', 'kelas', 'wapres', 'bikin', 'meja', 'adu', 'kabinet', 'jajar', 'perintah', 'daerah']"
setuju abdi kang emang pemerintah skrg guoblok pake nemen kabinet balas jasa ga mandang kompetensi,negatif,15,"['tuju', 'abdi', 'kang', 'emang', 'perintah', 'guoblok', 'nemen', 'kabinet', 'balas', 'jasa', 'mandang', 'kompetensi']"
senin sekretaris kelurahan lebakgede menghadiri desiminasi ham peningkatan kapasitas dan implementasi nilai hak asasi manusia di lingkup pemerintah daerah dengan terbentuknya kementerian hak asasi manusia pada kabinet merah putih bertempat di hotel sukajadi bdg ,netral,36,"['senin', 'sekretaris', 'lurah', 'lebakgede', 'hadir', 'desiminasi', 'ham', 'tingkat', 'kapasitas', 'implementasi', 'nilai', 'hak', 'asasi', 'manusia', 'lingkup', 'perintah', 'daerah', 'bentuk', 'menteri', 'hak', 'asasi', 'manusia', 'kabinet', 'merah', 'putih', 'tempat', 'hotel', 'sukajadi', 'bdg']"
kayaknya hari pertama prabowo suruh satu kabinet khataman paradox indonesia,negatif,11,"['kayak', 'prabowo', 'suruh', 'kabinet', 'khatam', 'paradox', 'indonesia']"
salah satu langkah nyata dari langkah pemerintah oleh presiden dalam menegakkan hukum di indonesia bravo kabinet merah putih ,positif,22,"['salah', 'langkah', 'nyata', 'langkah', 'perintah', 'presiden', 'tegak', 'hukum', 'indonesia', 'bravo', 'kabinet', 'merah', 'putih']"
 dia bukannya masuk kabinet yaa oo iyaa kabinet sekarang mah boleh apa aja,negatif,16,"['masuk', 'kabinet', 'yaa', 'oo', 'iyaa', 'kabinet', 'mah']"
 pulang dari sono pak bubarin kabinet bapak ganti sama orang kompeten mentri cukup orang,negatif,17,"['pulang', 'sono', 'bubarin', 'kabinet', 'ganti', 'orang', 'kompeten', 'tri', 'orang']"
presiden prabowo subianto telah menunjuk menteri bidang pendidikan baru untuk menggantikan menteri pendidikan kebudayaan riset dan teknologi mendikbud ristek nadiem makarim yang masa jabatannya telah selesai siapa saja menteri pendidikan kabinet prabowo subianto ,netral,34,"['presiden', 'prabowo', 'subianto', 'menteri', 'bidang', 'didik', 'ganti', 'menteri', 'didik', 'budaya', 'riset', 'teknologi', 'mendikbud', 'ristek', 'nadiem', 'makarim', 'jabat', 'selesai', 'menteri', 'didik', 'kabinet', 'prabowo', 'subianto']"
 sri mulyani pajak korsel sangat besar di bandingkan indonesia waduuh dosa apa indonesia kok kabinet prabowo lucu wapres juga lucu kabinet fufu fafa,negatif,24,"['sri', 'mulyani', 'pajak', 'korsel', 'banding', 'indonesia', 'waduuh', 'dosa', 'indonesia', 'kabinet', 'prabowo', 'lucu', 'wapres', 'lucu', 'kabinet', 'fufu', 'fafa']"
 fufufafa mau mengadu ke bapaknya bapaknya sudah tidak berkuasa lagi bahkan sdh tidak dianggap di kabinet prabowo karena hutang yang membengkak dan melanggar kontitusi,negatif,25,"['adu', 'bapak', 'bapak', 'kuasa', 'anggap', 'kabinet', 'prabowo', 'hutang', 'bengkak', 'langgar', 'kontitusi']"
 tdk sulit membaca prabowo janji yg melambung tdk realistis tdk berbasis data apa yg diinginkan bertolak belakang dng keputusan yg dilakukan mis kabinet obesitas yg berisi misfits amp mismatch prbw tahu bhw bnyk masy akan tersihir dng kunjungan ke ln,negatif,46,"['sulit', 'baca', 'prabowo', 'janji', 'lambung', 'realistis', 'bas', 'data', 'tolak', 'dng', 'putus', 'mis', 'kabinet', 'obesitas', 'isi', 'misfits', 'amp', 'mismatch', 'prbw', 'bhw', 'bnyk', 'masy', 'sihir', 'dng', 'kunjung', 'ln']"
husen for indonesia kabinet merah putih ,positif,6,"['husen', 'for', 'indonesia', 'kabinet', 'merah', 'putih']"
 bagaimana ingin apbn sehat jika anggota kabinet tambah stafsus juga utsus tambah anggaran untuk ikn bertambah belom lagi anggaran untuk makan siang gratis coba anggaran tsbdipangkas atau dihilangkan pasti apbn sehat tanpa membebani rakyat,negatif,35,"['apbn', 'sehat', 'anggota', 'kabinet', 'stafsus', 'utsus', 'anggar', 'ikn', 'tambah', 'bom', 'anggar', 'makan', 'siang', 'gratis', 'coba', 'anggar', 'tsbdipangkas', 'hilang', 'apbn', 'sehat', 'beban', 'rakyat']"
 kan ganti presiden kabinet ya dirombak aju banding bisa ke tuan dikaexsa bang lumayan anggaranya,negatif,18,"['ganti', 'presiden', 'kabinet', 'rombak', 'aju', 'banding', 'tuan', 'dikaexsa', 'bang', 'lumayan', 'anggara']"
 mentri kabinet baru sedang membenahi dan merancang kurikulum yang kemungkinan baru here we go again ,netral,16,"['tri', 'kabinet', 'benah', 'rancang', 'kurikulum', 'here', 'we', 'go', 'again']"
turut mendampingi presiden prabowo dalam pertemuan tersebut yakni menko perekonomian airlangga hartarto menteri luar negeri sugiono wakil menteri keuangan thomas djiwandono sekretaris kabinet teddy indra wijaya dan dubes indonesia untuk brasil edy yusop,netral,33,"['damping', 'presiden', 'prabowo', 'temu', 'menko', 'ekonomi', 'airlangga', 'hartarto', 'menteri', 'negeri', 'sugiono', 'wakil', 'menteri', 'uang', 'thomas', 'djiwandono', 'sekretaris', 'kabinet', 'teddy', 'indra', 'wijaya', 'dubes', 'indonesia', 'brasil', 'edy', 'yusop']"
 tenggelamkan kabinet kroni mulyono dan timbulkan kabinet zaken prabowo timbultenggelam bersama rakyat,negatif,13,"['tenggelam', 'kabinet', 'kroni', 'mulyono', 'timbul', 'kabinet', 'zaken', 'prabowo', 'timbultenggelam', 'rakyat']"
 maksudmu sebodoh itu rafli masuk kabinet tanpa memikirkan laporan harta kekayaan ,negatif,14,"['maksud', 'bodoh', 'rafli', 'masuk', 'kabinet', 'pikir', 'lapor', 'harta', 'kaya']"
 awal kabinet terbentuk beberapa kementrian anggaran kurang dan mengajukan lagi alhasil fix tahun depan padahal gaji aja naik gak seberapa bgmn rakyat makmur saat ini aja sudah tercekik turun kebawah bagaimana daya beli dimasyarakat,negatif,37,"['kabinet', 'bentuk', 'tri', 'anggar', 'aju', 'alhasil', 'fix', 'gaji', 'gak', 'bgmn', 'rakyat', 'makmur', 'cekik', 'turun', 'bawah', 'daya', 'beli', 'masyarakat']"
 kalau kabinet bapak kunjungan ke luar negeri jika menggunakan peci serasa wibawa indonesia ada ini budaya indonesia kalau peci hitam simbol dari soekarno,negatif,24,"['kabinet', 'kunjung', 'negeri', 'peci', 'serasa', 'wibawa', 'indonesia', 'budaya', 'indonesia', 'peci', 'hitam', 'simbol', 'soekarno']"
 kabinet isi nya banyak koruptor dan backing judulini baru fakta,negatif,11,"['kabinet', 'isi', 'nya', 'koruptor', 'backing', 'judulini', 'fakta']"
 ada yassierli yg jadi menaker dia guru besar itb yg diusulkan pks buat masuk kabinet googling aja banyak kok sumber beritanya,negatif,23,"['yassierli', 'menaker', 'guru', 'itb', 'usul', 'pks', 'masuk', 'kabinet', 'googling', 'sumber', 'berita']"
thomas djiwandono resmi dilantik sebagai wakil menteri keuangan ii dalam kabinet merah putih pada oktober dengan pengalaman solid di bidang keuangan negara ia siap membawa indonesia menuju kemajuan berikut profil lengkapnya ,negatif,34,"['thomas', 'djiwandono', 'resmi', 'lantik', 'wakil', 'menteri', 'uang', 'ii', 'kabinet', 'merah', 'putih', 'oktober', 'alam', 'solid', 'bidang', 'uang', 'negara', 'bawa', 'indonesia', 'maju', 'profil', 'lengkap']"
ketua mpr sebut mentan amran sebagai menteri kabinet merah putih berkinerja tinggi ,positif,20,"['ketua', 'mpr', 'tan', 'amran', 'menteri', 'kabinet', 'merah', 'putih', 'kerja']"
keteguhan sang jenderal prabowo untuk membasmi korupsi patut diapresiasi namun semua harus diawali dari orang kabinet yang terindikasi korupsi karena membasmi korupsi tidak cukup dengan keinginan atau omon saja ,negatif,33,"['teguh', 'sang', 'jenderal', 'prabowo', 'basmi', 'korupsi', 'patut', 'apresiasi', 'awal', 'orang', 'kabinet', 'indikasi', 'korupsi', 'basmi', 'korupsi', 'omon']"
 mental orang miskin cuma bikin rusuh negara sok an kritik kalo emang lu nkri tunjukin bela negara lu dengan hasil kerja bukan koar di twt lu kira kebijakan diambil ngasal dongo sok paling pinter gabung sini ke kabinet biar tau sekompleks apa masalah di nkri,negatif,47,"['mental', 'orang', 'miskin', 'bikin', 'rusuh', 'negara', 'sok', 'an', 'kritik', 'kalo', 'emang', 'nkri', 'tunjukin', 'bela', 'negara', 'hasil', 'kerja', 'koar', 'twt', 'bijak', 'ambil', 'ngasal', 'dongo', 'sok', 'pinter', 'gabung', 'kabinet', 'biar', 'kompleks', 'nkri']"
 setuju apbn harus dijaga tetap sehat tp perlu di evaluasi lagi kenapa apbn bisa sampai minus sampai rakyat lagi yg kena dan pungutan lain kaya asuransi motor tapera makanya ngukur ini pajak apa palak kurangin tuh kabinet yang gemoy,negatif,40,"['tuju', 'apbn', 'jaga', 'sehat', 'evaluasi', 'apbn', 'minus', 'rakyat', 'kena', 'pungut', 'kaya', 'asuransi', 'motor', 'tapera', 'ngukur', 'pajak', 'palak', 'rangin', 'kabinet', 'gemoy']"
 ngga bakal peduli dicemooh orang disuruh bagiin topi kader end gamenya bukan pengen jadi anggota dpr atau masuk kabinet targetnya jadi komisaris,negatif,24,"['ngga', 'peduli', 'cemooh', 'orang', 'suruh', 'bagiin', 'topi', 'kader', 'end', 'gamenya', 'ken', 'anggota', 'dpr', 'masuk', 'kabinet', 'target', 'komisaris']"
 raffi ahmad artis iya lawak iya pengusaha iya kaya iya tp klo buat kabinet khusus di kementerian menurut gw gk kompeten ibarat makan sayur sop nyiduknya pake garpu gak sih,negatif,31,"['raffi', 'ahmad', 'artis', 'iya', 'lawak', 'iya', 'usaha', 'iya', 'kaya', 'iya', 'kabinet', 'khusus', 'menteri', 'kompeten', 'makan', 'sayur', 'sop', 'nyiduknya', 'garpu', 'gak']"
nih prilaku alhasil pendidikan kabinet petugas partai sdm dimundurkan,negatif,10,"['prilaku', 'alhasil', 'didik', 'kabinet', 'tugas', 'partai', 'sdm', 'mundur']"
hebat angkat banyak koruptor dan pencuci uang jadi anggota kabinet oalaaaah ,negatif,14,"['hebat', 'angkat', 'koruptor', 'cuci', 'uang', 'anggota', 'kabinet', 'oalaaaah']"
 sepertinya setelah hari ini perlu reshufle kabinet,negatif,10,"['reshufle', 'kabinet']"
 emang benerkabinet aja msh di isi sm org dulu dan lebih ga kompetensi di awal thn smua keliatan kerja kyk jaman mulyono tp apa bisa menjamin nanti nya sdh nonton video alvin lim sgt mencerahkan para netizen nih ternyata ,negatif,43,"['emang', 'benerkabinet', 'isi', 'sm', 'org', 'kompetensi', 'thn', 'smua', 'liat', 'kerja', 'kyk', 'jaman', 'mulyono', 'jamin', 'nya', 'nonton', 'video', 'alvin', 'lim', 'sgt', 'cerah', 'netizen']"
sebagai sekretaris kabinet tugas nomer nya pramono itu melakukan kajian dan pemberian rekomendasi atas rencana kebijakan dan program pemerintah bobroknya rejim jokowi itu tidak lepas dari kajian dan rekomendasi pramono kok jadi pada ilang ingatan ,negatif,37,"['sekretaris', 'kabinet', 'tugas', 'nomer', 'nya', 'pramono', 'kaji', 'beri', 'rekomendasi', 'rencana', 'bijak', 'program', 'perintah', 'bobrok', 'rejim', 'jokowi', 'lepas', 'kaji', 'rekomendasi', 'pramono', 'ilang', 'ingat']"
 deril simbiosis mutualisme kabinet kali ini,negatif,7,"['dil', 'simbiosis', 'mutualisme', 'kabinet', 'kali']"
 selama kabinet nya msh org titipan katanya ya begitulah kita rakyat kecil bisa apa siapa yg jd pemimpin toh rakyat begitu aja sampe skrg,negatif,27,"['kabinet', 'nya', 'org', 'titip', 'rakyat', 'pimpin', 'rakyat', 'sampe']"
 alvin lim ga pernah berkata bohong bahkan dia selalu menyuarakan kebenaran ternyata kabinet prabowo masih banyak ga bener nya di isi menteri yg msh ga kompeten jd apa bedanya sm dinasti mulyono benar hrs di ganti semua kata alvin lim mulai dari kapolri kejagung kpk,negatif,46,"['alvin', 'lim', 'bohong', 'suara', 'benar', 'kabinet', 'prabowo', 'bener', 'nya', 'isi', 'menteri', 'kompeten', 'beda', 'sm', 'dinasti', 'mulyono', 'hrs', 'ganti', 'alvin', 'lim', 'kapolri', 'jagung', 'kpk']"
 ngeles mulu kmrin data rakyat diretas ngeles lgi apa ini pak yg bapak maksud klo kabinet bapak akan diisi oleh para ahli maaf pak saya ngak yakin,negatif,31,"['ngeles', 'mulu', 'kmrin', 'data', 'rakyat', 'retas', 'ngeles', 'lgi', 'maksud', 'kabinet', 'isi', 'ahli', 'maaf', 'ngak']"
 hati terlihat sepi karena sedang operasi di kpu dan bawaslu meskipun dilapangan aslinya menang tapi bisa diakali dengan kotak yg sudah tercoblos memenangkan rk kabinet hari ini bernama kim jong ngos mulyono adiknya kim jong un tanda komunis bangkit sdh nyata,negatif,42,"['hati', 'sepi', 'operasi', 'kpu', 'bawaslu', 'lapang', 'asli', 'menang', 'akal', 'kotak', 'coblos', 'menang', 'rk', 'kabinet', 'nama', 'kim', 'jong', 'ngos', 'mulyono', 'adik', 'kim', 'jong', 'un', 'tanda', 'komunis', 'bangkit', 'nyata']"
 tp ingat bang dalam negeri lagi kacau penegakan hukum judol jalan di tempat dugaan korupsi para mendag mandeg proyek pik makan korban kenaikan ppn bikin panik dolar masih perkasa sebagian anggota kabinet bermental garong,negatif,42,"['bang', 'negeri', 'kacau', 'tega', 'hukum', 'judol', 'jalan', 'duga', 'korupsi', 'mendag', 'mandeg', 'proyek', 'pik', 'makan', 'korban', 'naik', 'ppn', 'bikin', 'panik', 'dolar', 'perkasa', 'anggota', 'kabinet', 'mental', 'garong']"
 yg mendesak itu gaji orang di kabinet obesitas eh,negatif,10,"['desak', 'gaji', 'orang', 'kabinet', 'obesitas', 'eh']"
 kalau mau jujur pembusukan sudah terjadi sejak jaman sby masalah hambalang dll sri mulyani sudah tahu tapi tak mau buka suaracari amancari hidup dari kabinet satu ke kabinet berikutnya jadi momok bagi rakyat yang sedang susah,negatif,37,"['jujur', 'busuk', 'jaman', 'sby', 'hambalang', 'sri', 'mulyani', 'buka', 'suaracari', 'amancari', 'hidup', 'kabinet', 'kabinet', 'momok', 'rakyat', 'susah']"
 duri bagi kabinet wowo,negatif,5,"['duri', 'kabinet', 'wowo']"
presiden yth mohon segera ditindaklanjuti agar marwah kabinet bapak menjadi bersih dari korupsi cc ,negatif,22,"['presiden', 'yth', 'mohon', 'ditindaklanjuti', 'marwah', 'kabinet', 'bersih', 'korupsi', 'cc']"
dariawal gua udah berharap banyak sama ni partai eh ternyata barisan sakit hati kabinet ancur akwkwkw ,negatif,16,"['dariawal', 'udah', 'harap', 'partai', 'eh', 'baris', 'sakit', 'hati', 'kabinet', 'ancur', 'akwkwkw']"
 memang sudah seharusnya et ada di kabinet ini karena bapaknya gibran jadi sudah sewajarnya et tunduk kpd pemilik negara ini,negatif,21,"['et', 'kabinet', 'bapak', 'gibran', 'wajar', 'et', 'tunduk', 'kpd', 'milik', 'negara']"
 bapak ku kan aku suruh baca kak dia bingung kok ceritanya gitu padahal dia ada di lokasi pas itu btw bukannya tokoh yg jadi inspirasi juga skrg di kabinet ya dan alumni univ nya juga jadi relawan pas kampanye kan hmm aku bingung,negatif,45,"['ku', 'suruh', 'baca', 'kak', 'bingung', 'cerita', 'gitu', 'lokasi', 'pas', 'btw', 'tokoh', 'inspirasi', 'kabinet', 'alumni', 'univ', 'nya', 'rawan', 'pas', 'kampanye', 'hmm', 'bingung']"
pa prediksi anda nkri bubar thn itu mgkn benar selain krn korupsi yg accut jg rusaknya supremasi hukum sprti dlm video amp bbrp kasus blkgn ini tpi sebab utamanya sistim multi partai yg mn anda pun tak kuasa mnolak dgn mmbntuk kabinet gemuk krn rasa takut pd mrk,negatif,50,"['prediksi', 'nkri', 'bubar', 'thn', 'mgkn', 'korupsi', 'accut', 'rusak', 'supremasi', 'hukum', 'sprti', 'video', 'amp', 'bbrp', 'blkgn', 'tpi', 'utama', 'sistim', 'multi', 'partai', 'mn', 'kuasa', 'mnolak', 'mmbntuk', 'kabinet', 'gemuk', 'takut', 'pd', 'mrk']"
 pusing dengar alasan menteri ini ngomong aja populasi keluarga miskin bertambah ibu menteri harus bicara solusinya segera kabinet psgrr perangi amp basmi kemiskinan bagi rakyat indonesia hingga ayo semangat kalian sdhdilatih mental militer mental psnever give up,negatif,40,"['pusing', 'dengar', 'alas', 'menteri', 'ngomong', 'populasi', 'keluarga', 'miskin', 'tambah', 'menteri', 'bicara', 'solusi', 'kabinet', 'psgrr', 'rang', 'amp', 'basmi', 'miskin', 'rakyat', 'indonesia', 'ayo', 'semangat', 'sdhdilatih', 'mental', 'militer', 'mental', 'psnever', 'give', 'up']"
