Tweet,Sentimen,Tweet Length
gimana gak naik njir kabinet aja segemuk itu dgn para wakil mentrinya dgn proker mereka butuh biaya gede awas aja ada thn ni dgr kasus korupsi ya sia pajak yg gua bayar ini buat kalian makan seenaknya,negatif,38
 ini maksudnya bikin kabinet rame an,negatif,6
 gula beras amp minyak goreng termasuk bahan makanan pokok yg paling dibutuhkan jika menghadapi hari raya dan cadangan utk gagal panen dan bencana alam semua dibicarakan dan direncanakan dirapat kabinet jelas ada rekomendasi dan permintaan presiden utk impor,negatif,39
 sebelum pram mundur dari sekretaris kabinet minta restu ke jokowi ini fakta ,negatif,16
udh lumrah hari ini di kabinet prab jg ada ga punya nilai aja,negatif,13
 hahah tegur ajaa dulu pengalaman waktu gue di badan legislatif kampus saat itu bem nentuin menteri amp staff kabinet gaada laporan ke kita jadi pas ada problem sama menterinya kita balikin ke mereka emang kalian laporan ke kami terkait penyusunan kabinet wkwkw,negatif,43
 bisa bisa nya di raguin dia ngerti apa engga when dia update sendiri kegiatannya di akun resmi sekretariat kabinet,negatif,20
pak jika anda ingin berhemat dimulai dr kabinet gemuk anda hemat disegala lini terutama rampingkan struktur kelembagaan staf ahli jubir aja sama ckckck,negatif,25
 kabinet gemuk beserta badan turun lagi ke staf staf ahli busyet it digaji sama apbn pajak rakyat tuh,negatif,19
kmren kita mengkritik bbrp menteri dkabinet prabowo pendukung prabowo ngomong kalian mendukung aja gak tp kebanyakan protes soal kabinet prabowo lantas klw sprti injadinya boleh gk sih yg dipajaki it pendukung prabowo aja klw blh kyk gtu gw janji deh gk bakalan protes lg ,negatif,45
 pesimis liat kabinet saat ini bisa memihak rakyat kecil,negatif,10
 selamat deh pacar lu udah jadi menteri kabinet merah putih,negatif,11
orang tu marah krn ini negara minta duit mulu tp outputnya g berasa tiap hari kita liat kasus kkn di media massa kabinet gendut dan boros pejabat gak becus masak kita mau percaya ngasih uang yg dicari susah payah ke pemerintahan macam ini trust is earned not given ih,negatif,49
 kalo prabowo tdk bisa ngatasi masalah pik dan tdk memecat para koruptor di kabinet nya sendiri prabowo mundur saja artinya prabowo melindungi para koruptor dan membiarkan para penjahat menguasai para cukong cukong tanah,negatif,34
buat kubu sebelah ngajuin pemimpin ga perlu yg pinter berprestasi tpi nurut dan bisa diajak kongkalikong lihat saja menteri di kabinet jkw yg terakhir gpp bodoh yg penting bisa diatur ,negatif,31
 kirain kabinet gemuk udah ketampung semua ternyata masih banyak yg antri blm kebagian ,negatif,14
 begitu caranya menarik simpati suara pemilih saat kampanye setelah terpilih dan kabinet terbentuk menterinya disuruh membantah yaaaa begitulah cara membodohi orang yg sudah bodoh ,negatif,27
 sdh jelas itu kabinet gemuk jd pemborosan malah ditambah tenaga ahli profesional di bidang komunikasil istana prosesnya pake ilmu nepotisme itu sdh dipastikan diantaranya keluarganya teman nya malah mungkin ada nene n kakenya,negatif,34
 hr ini wowo msh omon omon blm ada bukti realitas nya mlah sebaliknya terbukti warna kabinet nya msh orang mulyono,negatif,21
 aturan yg mana g perlu konfirmasi karena sdh pasti lewat rapat kabinet,negatif,14
 suudzon tak terbantahkan krn emoci tiket kursi kabinet full house ,negatif,20
 sudah tiba masa menteri kabinet potong gaji dan elaun pastu agih ke kkm jelah,netral,15
 demen ngutang selalu tangan di bawah pdhl harta byk cuma males kelola jd disewajual ke aseng trus duitnya utk bancakan bgmn mau makmur rakyatnyaduit hasil penjualanan aset n sda selalu jd banckan circlenyahuh kabinet fufufafa huhuhaha di negeri konohapretlah,negatif,40
menteri rasa ajudan begitulah analisa teman saya melihat menteri sekretariat kabinet dan menteri luar negeri menteri luar negeri tanpa pengetahuan hubungan internasional karena background sekolahnya gak ada bau hi sama sekali menterinya ya prabowo sekaligus merangkap presiden,negatif,37
 pks yg duluan hianati anis dgn tiba loncat pagar dukung rk di pilgub dki dgn imbalan dpt slot di kabinet gemoy amp slot cawagub dki gak ada omon apalg kulo nuwunmenghargai anies trs ente msh ngarep anies dukung paslon rksuswono di pilgub dki pks mgkn udh gak tahan bokek ,negatif,52
 asseek dedy lgi mulai ngejilatin kk nya majikan biar dpt jatah posisi dlm kabinet seperi dedek masa kalah sama si dedek padahal anda paling depan ngebela majikan dan keluarganya,negatif,30
bisa menjadi satu alasan untuk segera menghentikan pekerjaan yg tidak bermutu lagian sekelas wapres kok bikin meja aduan buat apa ada kabinet dan jajarannya buat apa ada pemerintah daerah ,negatif,29
setuju abdi kang emang pemerintah skrg guoblok pake nemen kabinet balas jasa ga mandang kompetensi,negatif,15
senin sekretaris kelurahan lebakgede menghadiri desiminasi ham peningkatan kapasitas dan implementasi nilai hak asasi manusia di lingkup pemerintah daerah dengan terbentuknya kementerian hak asasi manusia pada kabinet merah putih bertempat di hotel sukajadi bdg ,netral,36
kayaknya hari pertama prabowo suruh satu kabinet khataman paradox indonesia,negatif,11
salah satu langkah nyata dari langkah pemerintah oleh presiden dalam menegakkan hukum di indonesia bravo kabinet merah putih ,positif,22
 dia bukannya masuk kabinet yaa oo iyaa kabinet sekarang mah boleh apa aja,negatif,16
 pulang dari sono pak bubarin kabinet bapak ganti sama orang kompeten mentri cukup orang,negatif,17
presiden prabowo subianto telah menunjuk menteri bidang pendidikan baru untuk menggantikan menteri pendidikan kebudayaan riset dan teknologi mendikbud ristek nadiem makarim yang masa jabatannya telah selesai siapa saja menteri pendidikan kabinet prabowo subianto ,netral,34
 sri mulyani pajak korsel sangat besar di bandingkan indonesia waduuh dosa apa indonesia kok kabinet prabowo lucu wapres juga lucu kabinet fufu fafa,negatif,24
 fufufafa mau mengadu ke bapaknya bapaknya sudah tidak berkuasa lagi bahkan sdh tidak dianggap di kabinet prabowo karena hutang yang membengkak dan melanggar kontitusi,negatif,25
 tdk sulit membaca prabowo janji yg melambung tdk realistis tdk berbasis data apa yg diinginkan bertolak belakang dng keputusan yg dilakukan mis kabinet obesitas yg berisi misfits amp mismatch prbw tahu bhw bnyk masy akan tersihir dng kunjungan ke ln,negatif,46
husen for indonesia kabinet merah putih ,positif,6
 bagaimana ingin apbn sehat jika anggota kabinet tambah stafsus juga utsus tambah anggaran untuk ikn bertambah belom lagi anggaran untuk makan siang gratis coba anggaran tsbdipangkas atau dihilangkan pasti apbn sehat tanpa membebani rakyat,negatif,35
 kan ganti presiden kabinet ya dirombak aju banding bisa ke tuan dikaexsa bang lumayan anggaranya,negatif,18
 mentri kabinet baru sedang membenahi dan merancang kurikulum yang kemungkinan baru here we go again ,netral,16
turut mendampingi presiden prabowo dalam pertemuan tersebut yakni menko perekonomian airlangga hartarto menteri luar negeri sugiono wakil menteri keuangan thomas djiwandono sekretaris kabinet teddy indra wijaya dan dubes indonesia untuk brasil edy yusop,netral,33
 tenggelamkan kabinet kroni mulyono dan timbulkan kabinet zaken prabowo timbultenggelam bersama rakyat,negatif,13
 maksudmu sebodoh itu rafli masuk kabinet tanpa memikirkan laporan harta kekayaan ,negatif,14
 awal kabinet terbentuk beberapa kementrian anggaran kurang dan mengajukan lagi alhasil fix tahun depan padahal gaji aja naik gak seberapa bgmn rakyat makmur saat ini aja sudah tercekik turun kebawah bagaimana daya beli dimasyarakat,negatif,37
 kalau kabinet bapak kunjungan ke luar negeri jika menggunakan peci serasa wibawa indonesia ada ini budaya indonesia kalau peci hitam simbol dari soekarno,negatif,24
 kabinet isi nya banyak koruptor dan backing judulini baru fakta,negatif,11
 ada yassierli yg jadi menaker dia guru besar itb yg diusulkan pks buat masuk kabinet googling aja banyak kok sumber beritanya,negatif,23
thomas djiwandono resmi dilantik sebagai wakil menteri keuangan ii dalam kabinet merah putih pada oktober dengan pengalaman solid di bidang keuangan negara ia siap membawa indonesia menuju kemajuan berikut profil lengkapnya ,negatif,34
ketua mpr sebut mentan amran sebagai menteri kabinet merah putih berkinerja tinggi ,positif,20
keteguhan sang jenderal prabowo untuk membasmi korupsi patut diapresiasi namun semua harus diawali dari orang kabinet yang terindikasi korupsi karena membasmi korupsi tidak cukup dengan keinginan atau omon saja ,negatif,33
 mental orang miskin cuma bikin rusuh negara sok an kritik kalo emang lu nkri tunjukin bela negara lu dengan hasil kerja bukan koar di twt lu kira kebijakan diambil ngasal dongo sok paling pinter gabung sini ke kabinet biar tau sekompleks apa masalah di nkri,negatif,47
 setuju apbn harus dijaga tetap sehat tp perlu di evaluasi lagi kenapa apbn bisa sampai minus sampai rakyat lagi yg kena dan pungutan lain kaya asuransi motor tapera makanya ngukur ini pajak apa palak kurangin tuh kabinet yang gemoy,negatif,40
 ngga bakal peduli dicemooh orang disuruh bagiin topi kader end gamenya bukan pengen jadi anggota dpr atau masuk kabinet targetnya jadi komisaris,negatif,24
 raffi ahmad artis iya lawak iya pengusaha iya kaya iya tp klo buat kabinet khusus di kementerian menurut gw gk kompeten ibarat makan sayur sop nyiduknya pake garpu gak sih,negatif,31
nih prilaku alhasil pendidikan kabinet petugas partai sdm dimundurkan,negatif,10
hebat angkat banyak koruptor dan pencuci uang jadi anggota kabinet oalaaaah ,negatif,14
 sepertinya setelah hari ini perlu reshufle kabinet,negatif,10
 emang benerkabinet aja msh di isi sm org dulu dan lebih ga kompetensi di awal thn smua keliatan kerja kyk jaman mulyono tp apa bisa menjamin nanti nya sdh nonton video alvin lim sgt mencerahkan para netizen nih ternyata ,negatif,43
sebagai sekretaris kabinet tugas nomer nya pramono itu melakukan kajian dan pemberian rekomendasi atas rencana kebijakan dan program pemerintah bobroknya rejim jokowi itu tidak lepas dari kajian dan rekomendasi pramono kok jadi pada ilang ingatan ,negatif,37
 deril simbiosis mutualisme kabinet kali ini,negatif,7
 selama kabinet nya msh org titipan katanya ya begitulah kita rakyat kecil bisa apa siapa yg jd pemimpin toh rakyat begitu aja sampe skrg,negatif,27
 alvin lim ga pernah berkata bohong bahkan dia selalu menyuarakan kebenaran ternyata kabinet prabowo masih banyak ga bener nya di isi menteri yg msh ga kompeten jd apa bedanya sm dinasti mulyono benar hrs di ganti semua kata alvin lim mulai dari kapolri kejagung kpk,negatif,46
 ngeles mulu kmrin data rakyat diretas ngeles lgi apa ini pak yg bapak maksud klo kabinet bapak akan diisi oleh para ahli maaf pak saya ngak yakin,negatif,31
 hati terlihat sepi karena sedang operasi di kpu dan bawaslu meskipun dilapangan aslinya menang tapi bisa diakali dengan kotak yg sudah tercoblos memenangkan rk kabinet hari ini bernama kim jong ngos mulyono adiknya kim jong un tanda komunis bangkit sdh nyata,negatif,42
 tp ingat bang dalam negeri lagi kacau penegakan hukum judol jalan di tempat dugaan korupsi para mendag mandeg proyek pik makan korban kenaikan ppn bikin panik dolar masih perkasa sebagian anggota kabinet bermental garong,negatif,42
 yg mendesak itu gaji orang di kabinet obesitas eh,negatif,10
 kalau mau jujur pembusukan sudah terjadi sejak jaman sby masalah hambalang dll sri mulyani sudah tahu tapi tak mau buka suaracari amancari hidup dari kabinet satu ke kabinet berikutnya jadi momok bagi rakyat yang sedang susah,negatif,37
 duri bagi kabinet wowo,negatif,5
presiden yth mohon segera ditindaklanjuti agar marwah kabinet bapak menjadi bersih dari korupsi cc ,negatif,22
dariawal gua udah berharap banyak sama ni partai eh ternyata barisan sakit hati kabinet ancur akwkwkw ,negatif,16
 memang sudah seharusnya et ada di kabinet ini karena bapaknya gibran jadi sudah sewajarnya et tunduk kpd pemilik negara ini,negatif,21
 bapak ku kan aku suruh baca kak dia bingung kok ceritanya gitu padahal dia ada di lokasi pas itu btw bukannya tokoh yg jadi inspirasi juga skrg di kabinet ya dan alumni univ nya juga jadi relawan pas kampanye kan hmm aku bingung,negatif,45
pa prediksi anda nkri bubar thn itu mgkn benar selain krn korupsi yg accut jg rusaknya supremasi hukum sprti dlm video amp bbrp kasus blkgn ini tpi sebab utamanya sistim multi partai yg mn anda pun tak kuasa mnolak dgn mmbntuk kabinet gemuk krn rasa takut pd mrk,negatif,50
 pusing dengar alasan menteri ini ngomong aja populasi keluarga miskin bertambah ibu menteri harus bicara solusinya segera kabinet psgrr perangi amp basmi kemiskinan bagi rakyat indonesia hingga ayo semangat kalian sdhdilatih mental militer mental psnever give up,negatif,40
 makan siang gratis di tahun pertama jadi anggaran paling besar t kabinet gemuk ada lebih kementerian dan lembaga negara gaji petani milenial jt perbulan sepertinya butuh dikaji lagi anggarannya pilkada serentak juga pasti mengeluarkan anggaran,negatif,41
 tadinya gw berharap banyak sama kabinet zaken yg digembargemborkan cuma kl liat isinya orng ga kompeten dan bau bagi jabatan doang gini pesimis asli orng yg ga punya pengalaman birokrat ga punya kemampuan dan visi kenegaraan ga punya pendidikan yg cukup,negatif,43
 anggota kabinet wajib nunduk kepada wapres bila perlu memujimuji,netral,10
 emang kabinet tolol isinya selebritis aja semua kalo begini caranya,negatif,11
waduhhh kabinet maling,netral,3
ada gak sih di dunia ini kabinet taik kabinet taik adalah kabinet yang program unggulannya memproduksi taik china akan bantu danai program makan bergizi gratis prabowo ,negatif,29
 kabinet gemuk gaji tinggi apbn tekor buat nutup nambah hutang yg di peras rakyat yang gemuk pejabat,negatif,19
pak emang ini udah keputusan rapat kabinet bapak,negatif,9
bagus programnya syang yg ngomong dan mentri kabinet banyak janjinya buktinya zonk kabar gembira untuk korban judi online pemerintah bakal beri bantuan pelatihan hingga pekerjaan lewat ,negatif,31
ya itudia mau memberantas maling elit kata presiden baru pas pengumuman kabinet semuanya diisi tukang maling gimana mau brantas korupsi didalamnya di isi para koruptor,negatif,25
 ini di kabinet merah putih menteri tergoblok bahkan di seluruh dunia,negatif,14
kalau laporan permasalahn masyarakat langsung ke wapres itu artinya siapapun yang mengusulkan itu gak mengerti yang namanya struktur organisasi minimal gak akan efektif lagian kabinet gemuk kayak gitu buat apa kalau masih laporan ke pucuk apa gunanya mereka,negatif,39
cuma dia yg waras di kabinet gemoy,negatif,7
thankyou irjen sampai jumpa di kabinet baru ,positif,8
 lahh kabinet disamakan dg bataliyon tuh kerjanya kebanyakan cuma sebagai juru kampanye ternyata hallooo jelaskan kabinet merah putih untuk siapa setelah ada macan jadi kucing merah putih untuk mulyono ya,negatif,32
 awal fokus dlu oknum yg merusak kabinet dr dalem sebelum jd kangker,negatif,14
kabinet plg kontrovesial dlm sejarah ri karena terlalu banyak mengakomodir kepentingan pihak oligarki amp jokowi akibatnya kabinet ini obesitas amp lambat menteri korup terakhir reaksi pasar membuat rupiah tambah anjlok utang naik ,negatif,36
ketua mpr ahmad muzani menyebut mentan andi amran sulaiman sebagai salah satu menteri kabinet merah putih berkinerja tinggi selengkapnya ,positif,20
