Tweet,Sentimen,Tweet Length,Tokenized
 prabowo menguasai pemerintah eksekutif legislatif yudikatif didukung oleh rakyat yang luar biasa senjata politik beliau menguras para politik tikus orang orang nya di kabinet bekerja full time untuk swasembada pangan dan energi ,positif,34,"['prabowo', 'menguasai', 'pemerintah', 'eksekutif', 'legislatif', 'yudikatif', 'didukung', 'rakyat', 'senjata', 'politik', 'beliau', 'menguras', 'politik', 'tikus', 'orang', 'orang', 'nya', 'kabinet', 'full', 'time', 'swasembada', 'pangan', 'energi']"
 bingung gue lihat ini orang bicarayg anda bilang itu semua rakyat udah fahamsemua kabinet itu banditlalu kita rakyat harus bagaimanakita udah di buat bungkam oleh aparat yg tlah di seeting,negatif,31,"['bingung', 'lihat', 'orang', 'bicarayg', 'bilang', 'rakyat', 'udah', 'fahamsemua', 'kabinet', 'banditlalu', 'rakyat', 'bagaimanakita', 'udah', 'bungkam', 'aparat', 'tlah', 'seeting']"
presiden prabowo komit membangun sistem antikorupsi dan pemberantasan korupsi tapi apakah pak presiden tak sadar dengan formasi kabinet yang di dalamnya memiliki rekam jejak korupsi ulasan achmad zainuddin ,negatif,29,"['presiden', 'prabowo', 'komit', 'membangun', 'sistem', 'antikorupsi', 'pemberantasan', 'korupsi', 'presiden', 'sadar', 'formasi', 'kabinet', 'dalamnya', 'memiliki', 'rekam', 'jejak', 'korupsi', 'ulasan', 'achmad', 'zainuddin']"
 semoga kabinet merah putih smakin solit,positif,9,"['semoga', 'kabinet', 'merah', 'putih', 'smakin', 'solit']"
semoga info ini benar kalau benar terima kasih presiden dan staf kabinet terkait ,positif,15,"['semoga', 'info', 'terima', 'kasih', 'presiden', 'staf', 'kabinet', 'terkait']"
 dilihat dari kasus wapres sebelumnya emang ada gebrakan di strategic work kalau gue melihat nya ini hanya sebuah sarana pengaduan masyarakat yang pake nama wapres aja yang gerak ya orang orang bawahan juga gak bakal sampe ratas kabinet ,negatif,40,"['wapres', 'emang', 'gebrakan', 'strategic', 'work', 'nya', 'sarana', 'pengaduan', 'masyarakat', 'nama', 'wapres', 'gerak', 'orang', 'orang', 'bawahan', 'gak', 'sampe', 'ratas', 'kabinet']"
 makin terpuruk tidak ada yg bisa dibanggakan dari kabinet jastip si wowo udah dibayangbayangi siwiwi beban si samsul skrg malah ngemis minta cina ikutan mendanai makan siang gratis,negatif,29,"['terpuruk', 'dibanggakan', 'kabinet', 'jastip', 'wowo', 'udah', 'dibayangbayangi', 'siwiwi', 'beban', 'samsul', 'ngemis', 'cina', 'ikutan', 'mendanai', 'makan', 'siang', 'gratis']"
emang kerusakannya sdh parah nih bangsa berat juga pak dg anggota kabinet titipan hari mulyono tersangka malah dijdkan duta tentu ada uang sakunya ,negatif,26,"['emang', 'kerusakannya', 'parah', 'bangsa', 'berat', 'anggota', 'kabinet', 'titipan', 'mulyono', 'tersangka', 'dijdkan', 'duta', 'uang', 'sakunya']"
 pak presiden ri seluruh rakyat sepakat mendukung bapak dgn komitmen kabinet merah putih hanya perlu diwaspadai jangan terseret arus pertanggungan pemerintah lalu dgn kabinet oligarki jangan jadi satria wirang biar rakyat yg menilai,negatif,36,"['presiden', 'rakyat', 'sepakat', 'mendukung', 'komitmen', 'kabinet', 'merah', 'putih', 'diwaspadai', 'terseret', 'arus', 'pertanggungan', 'pemerintah', 'kabinet', 'oligarki', 'satria', 'wirang', 'biar', 'rakyat', 'menilai']"
 di filling kabinet isianya duit warna merah semuagila para pejabathukum mati,negatif,12,"['filling', 'kabinet', 'isianya', 'duit', 'warna', 'merah', 'semuagila', 'pejabathukum', 'mati']"
 harusnya yg harus satu visi dan misi dgn presiden adalah para menteri kabinet merah putih kl kepala daerah hrs satu visi misi dgn presiden mk uu nomor th ttg otonomi daerahharus di cabut dl ,negatif,38,"['visi', 'misi', 'presiden', 'menteri', 'kabinet', 'merah', 'putih', 'kl', 'kepala', 'daerah', 'hrs', 'visi', 'misi', 'presiden', 'mk', 'uu', 'nomor', 'th', 'ttg', 'otonomi', 'daerahharus', 'cabut', 'dl']"
harusnya sih tak ada warga miskin di indonesia lihat seluruh kabinet terisi uang semua hayo buruburu cari air cari lap yg bersih,negatif,22,"['warga', 'miskin', 'indonesia', 'lihat', 'kabinet', 'terisi', 'uang', 'hayo', 'buruburu', 'cari', 'air', 'cari', 'lap', 'bersih']"
kalian kalian yang udah keluar dari kabinet indonesia maju kalian semua anggota kabinet merah putih kalian di denda trilyun perorang karna anda melanggar aturan negara jangan protes itu fakta hmm ,negatif,32,"['udah', 'kabinet', 'indonesia', 'maju', 'anggota', 'kabinet', 'merah', 'putih', 'denda', 'trilyun', 'perorang', 'karna', 'melanggar', 'aturan', 'negara', 'protes', 'fakta', 'hmm']"
 yth pak ternyata tugas pak yang paling utama sbg presiden ri adalah menemukan obat geblek terkhusus untuk para pejabat di jajaran kabinet pak prabowo sendiri,negatif,29,"['yth', 'tugas', 'utama', 'presiden', 'menemukan', 'obat', 'geblek', 'terkhusus', 'pejabat', 'jajaran', 'kabinet', 'prabowo']"
tema ini melambangkan semangat kebangsaan yang kuat mengajak untuk bersatu menjaga identitas nasional amp memperkuat rasa cinta terhadap tanah air seluruh rangkaian upacara diikuti dengan khidmat oleh seluruh peserta termasuk para menteri amp kepala lembaga kabinet merah putih,negatif,38,"['tema', 'melambangkan', 'semangat', 'kebangsaan', 'kuat', 'mengajak', 'bersatu', 'menjaga', 'identitas', 'nasional', 'amp', 'memperkuat', 'cinta', 'tanah', 'air', 'rangkaian', 'upacara', 'diikuti', 'khidmat', 'peserta', 'menteri', 'amp', 'kepala', 'lembaga', 'kabinet', 'merah', 'putih']"
 bapak presiden dalam programnya mempunyai visi misi disebut asta cita kabinet merah putih di dalam asta cita ini yang ada kaitannya dengan tanah adalah swasembada pangan yaitu menetapkan sistem pertahanan dan mendorong kemandirian bangsa melalui swasembada pangan amp energi,positif,39,"['presiden', 'programnya', 'visi', 'misi', 'asta', 'cita', 'kabinet', 'merah', 'putih', 'asta', 'cita', 'kaitannya', 'tanah', 'swasembada', 'pangan', 'menetapkan', 'sistem', 'pertahanan', 'mendorong', 'kemandirian', 'bangsa', 'swasembada', 'pangan', 'amp', 'energi']"
 bermula dri kabinet yg korupsi,negatif,6,"['dri', 'kabinet', 'korupsi']"
perjalanan hari kerja kabinet merah putih direktur p s ada empat yang menunjukkan kompetensinya via ,positif,17,"['perjalanan', 'kerja', 'kabinet', 'merah', 'putih', 'direktur', 'p', 's', 'kompetensinya', 'via']"
 bagai kuman di seberang lautan tampak gajah di pelupuk mata tdk tampak bukankah di kabinet merah putih patut diduga masih bercokol beberapa menteri pelaku korupsi konon ada yg kasus ada yg kasus kenapa masih aman kepala desa berapa sih nilai korupsinya ,negatif,47,"['kuman', 'seberang', 'lautan', 'gajah', 'pelupuk', 'mata', 'kabinet', 'merah', 'putih', 'patut', 'diduga', 'bercokol', 'menteri', 'pelaku', 'korupsi', 'konon', 'aman', 'kepala', 'desa', 'nilai', 'korupsinya']"
 pdip tidak usah bela prabowo tidak juga akan diajak di kabinet ,negatif,13,"['pdip', 'bela', 'prabowo', 'diajak', 'kabinet']"
belum juga hari kabinet kerja merah putih nya cs gak presiden nya gak menteri nya memakai jabatan untuk ngebuzzer remuukk tenan ,negatif,26,"['kabinet', 'kerja', 'merah', 'putih', 'nya', 'cs', 'gak', 'presiden', 'nya', 'gak', 'menteri', 'nya', 'memakai', 'jabatan', 'ngebuzzer', 'remuukk', 'tenan']"
 sejak mlihat kabinet merah putih diisi orang yg bmasalah dan tdk kompeten plus ada bumn yg bisa jd mesin uang krn dirutnya adlh kader partai jd makin pesimis dgn pemerintahan ini untuk basmi korupsi kolusi dan nepotisme,negatif,38,"['mlihat', 'kabinet', 'merah', 'putih', 'diisi', 'orang', 'bmasalah', 'kompeten', 'plus', 'bumn', 'mesin', 'uang', 'dirutnya', 'adlh', 'kader', 'partai', 'pesimis', 'pemerintahan', 'basmi', 'korupsi', 'kolusi', 'nepotisme']"
 yg penting secara image lini kabinet semua punya gelar,positif,12,"['image', 'lini', 'kabinet', 'gelar']"
 ngeri stigmanya dulu radikal terus anti pancasila sekarang pendukung koruptor kabinet sekarang yang pernah dipanggil kpk itu bagaimana ,negatif,32,"['ngeri', 'stigmanya', 'radikal', 'anti', 'pancasila', 'pendukung', 'koruptor', 'kabinet', 'dipanggil', 'kpk']"
 orang yg gampang dikhianati atau dibohongi anak buah jgn dikasi lagi jabatan krn itu indikasi beliau tdk becus jadi pimpinan semoga budi arie segera diresafel dari kabinet mp,netral,29,"['orang', 'gampang', 'dikhianati', 'dibohongi', 'anak', 'buah', 'jgn', 'dikasi', 'jabatan', 'indikasi', 'beliau', 'becus', 'pimpinan', 'semoga', 'arie', 'diresafel', 'kabinet', 'mp']"
pak presiden yang kami hormati tolong buktikan janji anda bahwa kabinet anda bersih dari koruptor dan pelaku perbuatan jahat lainnya rakyat monitor kata politisi demokrat siapa tuh namanya ,negatif,29,"['presiden', 'hormati', 'tolong', 'buktikan', 'janji', 'kabinet', 'bersih', 'koruptor', 'pelaku', 'perbuatan', 'jahat', 'rakyat', 'monitor', 'politisi', 'demokrat', 'namanya']"
dari bidang keuangan hingga pemberdayaan perempuan mereka hadir untuk membawa perubahan berikut adalah daftar lengkap beserta peran srikandi kabinet merah putih yang perlu tahu sumber id ,positif,33,"['bidang', 'keuangan', 'pemberdayaan', 'perempuan', 'hadir', 'membawa', 'perubahan', 'daftar', 'lengkap', 'beserta', 'peran', 'srikandi', 'kabinet', 'merah', 'putih', 'sumber', 'id']"
 fenomena dan bukti kekuatan cawe cawe masih berkuasa presiden prabowo adalah satu satunya presiden yg tak memiliki hak prerogatif kabinet cawe cawe adalah adalah susupan dari cita cita tiga periode hukum masih dikuasai oleh kekuasaan bengis,negatif,38,"['fenomena', 'bukti', 'kekuatan', 'cawe', 'cawe', 'berkuasa', 'presiden', 'prabowo', 'satunya', 'presiden', 'memiliki', 'hak', 'prerogatif', 'kabinet', 'cawe', 'cawe', 'susupan', 'cita', 'cita', 'periode', 'hukum', 'dikuasai', 'kekuasaan', 'bengis']"
 tong kosong nyaring bunyinya circle kabinet ente banyak koruptornya emang berani nangkep apa takut sama mereka karena mereka orangnya pak mulwkwkwk,negatif,24,"['tong', 'kosong', 'nyaring', 'bunyinya', 'circle', 'kabinet', 'ente', 'koruptornya', 'emang', 'berani', 'nangkep', 'takut', 'orangnya', 'mulwkwkwk']"
wkwkwkwkwkwk dilepeh tuh nadiem sama fufufafa udah bener aku curiga sejak awal kabinet indonesia maju malah banyak yang mulai gak jelas gini,negatif,22,"['wkwkwkwkwkwk', 'dilepeh', 'nadiem', 'udah', 'bener', 'curiga', 'kabinet', 'indonesia', 'maju', 'gak']"
 sebutan mas menteri pada menteri kabinet ini dalam rapat di dpr juga banyak disebut yaa,netral,17,"['sebutan', 'mas', 'menteri', 'menteri', 'kabinet', 'rapat', 'dpr', 'yaa']"
 nomenklatur kabinet kita skrgmemang masih utk merepresentasikan atau keterwakilan berdasar afiliasi atau kekuatan politik agama suku ras gender generasiusia dan tentu kombinasi pula sbg individu yg memiliki background sbg akademisi politisi organisasi profesi dll,positif,35,"['nomenklatur', 'kabinet', 'skrgmemang', 'merepresentasikan', 'keterwakilan', 'berdasar', 'afiliasi', 'kekuatan', 'politik', 'agama', 'suku', 'ras', 'gender', 'generasiusia', 'kombinasi', 'individu', 'memiliki', 'background', 'akademisi', 'politisi', 'organisasi', 'profesi']"
patut diapresiasi analis komunikasi politik kinerja beberapa menteri di kabinet prabowo mulai tunjukkan kemajuan lewat news,positif,18,"['patut', 'diapresiasi', 'analis', 'komunikasi', 'politik', 'kinerja', 'menteri', 'kabinet', 'prabowo', 'tunjukkan', 'kemajuan', 'news']"
 semoga bkn hanya upaya ganti pemain khawatir sering spt itu berdasarkan pengalaman namun yg pasti dgn hasil operasi pemberantasan website judol yg sangat banyak yg dilakukan kabinet baru menunjukkan bhw pemerintahan jkw yg lalu sangat rusak dlm hal pembiaran judol bangsat,negatif,42,"['semoga', 'bkn', 'upaya', 'ganti', 'pemain', 'khawatir', 'berdasarkan', 'pengalaman', 'hasil', 'operasi', 'pemberantasan', 'website', 'judol', 'kabinet', 'bhw', 'pemerintahan', 'rusak', 'pembiaran', 'judol', 'bangsat']"
punya kabinet gemuk tapi masalah laporan tetep disuruh ke wapres buat apa itu banyak kementerian ,negatif,16,"['kabinet', 'gemuk', 'laporan', 'tetep', 'disuruh', 'wapres', 'kementerian']"
 coba selagi presiden ke ln pimpin sidang kabinet bidang ekonomi saja dgn menteri terkait bnyk masalah kuota susu kontrol harga d stok sembako pupuk u petani phk di industri rencana ppn dll dulu pak harto sidang disiarkan tv,negatif,41,"['coba', 'selagi', 'presiden', 'ln', 'pimpin', 'sidang', 'kabinet', 'bidang', 'ekonomi', 'menteri', 'terkait', 'bnyk', 'kuota', 'susu', 'kontrol', 'harga', 'd', 'stok', 'sembako', 'pupuk', 'u', 'petani', 'phk', 'industri', 'rencana', 'ppn', 'harto', 'sidang', 'disiarkan', 'tv']"
 kabinet merah putih berfokus pada peningkatan kualitas kesehatan masyarakat,positif,10,"['kabinet', 'merah', 'putih', 'berfokus', 'peningkatan', 'kualitas', 'kesehatan', 'masyarakat']"
 program kerja kabinet ini sangat mendukung ekonomi rakyat,positif,9,"['program', 'kerja', 'kabinet', 'mendukung', 'ekonomi', 'rakyat']"
 yang maling itu kader parpol yang mengoyakngoyak kebijakan presiden di internal kabinet jangan purapura bego loe ,negatif,19,"['maling', 'kader', 'parpol', 'mengoyakngoyak', 'kebijakan', 'presiden', 'internal', 'kabinet', 'purapura', 'bego', 'loe']"
terima arahan presiden dalam rapat kabinet paripurna menteri nusron diminta concern menata ulang tanah negara ,netral,16,"['terima', 'arahan', 'presiden', 'rapat', 'kabinet', 'paripurna', 'menteri', 'nusron', 'concern', 'menata', 'ulang', 'tanah', 'negara']"
 tadinya sih juga berharap karena sudah ditetapkan menang setelah dilantik dan melihat isi kabinet dan tindakan di awal kerja sepertinya sama yang sebelumnya ,negatif,29,"['berharap', 'ditetapkan', 'menang', 'dilantik', 'isi', 'kabinet', 'tindakan', 'kerja']"
 bapak presiden dalam programnya mempunyai visi misi yang disebut dengan asta cita kabinet merah putih di dalam asta cita ini yang ada kaitannya dengan tanah adalah swasembada pangan ,positif,28,"['presiden', 'programnya', 'visi', 'misi', 'asta', 'cita', 'kabinet', 'merah', 'putih', 'asta', 'cita', 'kaitannya', 'tanah', 'swasembada', 'pangan']"
kabinet yg dipenuhi koruptor da n penjahat ham penghilangan paksaaktifis ,negatif,14,"['kabinet', 'dipenuhi', 'koruptor', 'da', 'n', 'penjahat', 'ham', 'penghilangan', 'paksaaktifis']"
retreat kabinet duit pribadi uji coba maksi gratis hamba allah pesawat presiden eks haji isam jadi bertanyatanya ,negatif,22,"['retreat', 'kabinet', 'duit', 'pribadi', 'uji', 'coba', 'maksi', 'gratis', 'hamba', 'allah', 'pesawat', 'presiden', 'eks', 'haji', 'isam', 'bertanyatanya']"
 peralihan ybs dari status presiden menjadi ketua partai dlm kegiatan kampanye itu apa disertai surat cuti ybs sbg presiden min klo gk ada dan hanya membual kelen cuma amatiran belagak patriot yg gampang ditipu mulyono dan anjingnya di kabinet,negatif,42,"['peralihan', 'ybs', 'status', 'presiden', 'ketua', 'partai', 'kegiatan', 'kampanye', 'disertai', 'surat', 'cuti', 'ybs', 'presiden', 'min', 'membual', 'kelen', 'amatiran', 'belagak', 'patriot', 'gampang', 'ditipu', 'mulyono', 'anjingnya', 'kabinet']"
analogi mau ngasih makan anak ngutang tetangga tapi saban hari bergaya sok kaya tampil riya kabinet gemuk mental pemimpin pengemis kalau programnya tangkap semua maling uang negara untuk biayai makan gratis baru keren prabowo ,negatif,37,"['analogi', 'ngasih', 'makan', 'anak', 'ngutang', 'tetangga', 'saban', 'bergaya', 'sok', 'kaya', 'tampil', 'riya', 'kabinet', 'gemuk', 'mental', 'pemimpin', 'pengemis', 'programnya', 'tangkap', 'maling', 'uang', 'negara', 'biayai', 'makan', 'gratis', 'keren', 'prabowo']"
 maaf yg dbelakang itu kapasitasjabatannya apa dlm kabinet atau sbg asn apa shg bs ikut perjalanan kenegaraan yg dibiayai apbn setahu gw kita msh republik blm kerajaan spt saudi yg salman dtemani muh bin salman mgk gw krg update susunan pejabat mohon pcerahannya,negatif,45,"['maaf', 'dbelakang', 'kapasitasjabatannya', 'kabinet', 'asn', 'shg', 'perjalanan', 'kenegaraan', 'dibiayai', 'apbn', 'setahu', 'republik', 'kerajaan', 'saudi', 'salman', 'dtemani', 'muh', 'bin', 'salman', 'mgk', 'krg', 'update', 'susunan', 'pejabat', 'mohon', 'pcerahannya']"
 wkwkw kabinet prabowo isinya org munafik semua,negatif,8,"['wkwkw', 'kabinet', 'prabowo', 'isinya', 'org', 'munafik']"
 tidak efisien sama seperti kabinet nya,negatif,7,"['efisien', 'kabinet', 'nya']"
 setelah masuk kabinet muka penjilatnya langsung kelihatan,negatif,8,"['masuk', 'kabinet', 'muka', 'penjilatnya', 'langsung']"
mindestnya itu mirip sama junjungannya yg penting kerja bukan kerja yg penting makanya kabinet gendut diterima aja prokja ga sesuai tupksi sbg wapres diterima aja pajak tinggi tp duitnya ga tau kemana di terima aja giliran ada yg ngawal dilabelin pembenci masokis emang,negatif,44,"['mindestnya', 'junjungannya', 'kerja', 'kerja', 'kabinet', 'gendut', 'diterima', 'prokja', 'sesuai', 'tupksi', 'wapres', 'diterima', 'pajak', 'duitnya', 'kemana', 'terima', 'giliran', 'ngawal', 'dilabelin', 'pembenci', 'masokis', 'emang']"
 bahlul calon korupsi dan kabinet korupsi di periode ini makjn banyak loh,negatif,13,"['bahlul', 'calon', 'korupsi', 'kabinet', 'korupsi', 'periode', 'makjn', 'loh']"
 bapak presiden dalam programnya mempunyai visi misi yang disebut dengan asta cita kabinet merah putih di dalam asta cita ini yang ada kaitannya dengan tanah adalah swasembada pangan yaitu menetapkan sistem pertahanan amp mendorong kemandirian bangsa melalui swasembada pangan,positif,39,"['presiden', 'programnya', 'visi', 'misi', 'asta', 'cita', 'kabinet', 'merah', 'putih', 'asta', 'cita', 'kaitannya', 'tanah', 'swasembada', 'pangan', 'menetapkan', 'sistem', 'pertahanan', 'amp', 'mendorong', 'kemandirian', 'bangsa', 'swasembada', 'pangan']"
menurut ordal selama presiden ke ln ada satu kementerian yang lagi bersih jejak kasus lama karena sudah disorot kejaksaan ada rencana setelah presiden pulang audit seluruh kementerian terutama kementerian seken yang masuk dalam kabinet fyi,negatif,35,"['ordal', 'presiden', 'ln', 'kementerian', 'bersih', 'jejak', 'disorot', 'kejaksaan', 'rencana', 'presiden', 'pulang', 'audit', 'kementerian', 'kementerian', 'seken', 'masuk', 'kabinet', 'fyi']"
setelah terjebak utang kereta cepat kini nambah jebakan utang lagi utk makan gratis belum lagi biayai kabinet jumbo dan para pekerjanya jangan sampai terjadi di mana makan dianggarkan lauknya daging dlm kenyataan berubah jd telur atau bahkan tempetahu ini rentan dikorupsi,negatif,41,"['terjebak', 'utang', 'kereta', 'cepat', 'nambah', 'jebakan', 'utang', 'makan', 'gratis', 'biayai', 'kabinet', 'jumbo', 'pekerjanya', 'makan', 'dianggarkan', 'lauknya', 'daging', 'kenyataan', 'berubah', 'telur', 'tempetahu', 'rentan', 'dikorupsi']"
sukses dan selamat buat bang ngabalinanda salah satu di selamatkan allah dari api neraka zahanam anda tdk masuk kabinet mp karena allah syang pada anda untuk rahasia illahi anda rasakan setelah tersungkur dari mpkarena jk anda kemarin masuk ke pejabat menteri kemunafikan ,negatif,43,"['sukses', 'selamat', 'bang', 'ngabalinanda', 'salah', 'selamatkan', 'allah', 'api', 'neraka', 'zahanam', 'masuk', 'kabinet', 'mp', 'allah', 'syang', 'rahasia', 'illahi', 'rasakan', 'tersungkur', 'mpkarena', 'jk', 'kemarin', 'masuk', 'pejabat', 'menteri', 'kemunafikan']"
 di tahan gara apa emang buat kriminalitas atau korupsi sih zulkifli aja masih bebas loh malah jadi kabinet sekarang tidak diperiksa kpk soalnya sekolam sih bahlil juga,negatif,28,"['tahan', 'gara', 'emang', 'kriminalitas', 'korupsi', 'zulkifli', 'bebas', 'loh', 'kabinet', 'diperiksa', 'kpk', 'sekolam', 'bahlil']"
