Tweet,Sentimen,Tweet Length,Tokens,Label_Encoded
 apa yang tidak boleh bagi rezim otoriter justru seharusnya kabinet prabowo lebih menghargai undangundang aturan kepatutan dan etika ,-1,21,"['rezim', 'otoriter', 'kabinet', 'prabowo', 'harga', 'undangundang', 'atur', 'patut', 'etika']",0
 presiden saja tidak mandiri dalam nenentukan kabinet dan membuat keputusan bagaimana mungkin negara bisa mandiri ,-1,18,"['presiden', 'mandiri', 'nenentukan', 'kabinet', 'putus', 'negara', 'mandiri']",0
 selamat datang di kabinet prabowo mulyono,-1,7,"['selamat', 'kabinet', 'prabowo', 'mulyono']",0
 diluar permakluman bagi jabatansbnrnya menko itu buat apa eksekusi jg ga bs hrsnya optimalkan aja wapres utk mengatasi koordinasi kabinet ramping under koordinasi wapres dah cukup bgt,-1,28,"['luar', 'maklum', 'jabatansbnrnya', 'menko', 'eksekusi', 'hrsnya', 'optimal', 'wapres', 'atas', 'koordinasi', 'kabinet', 'ramping', 'under', 'koordinasi', 'wapres']",0
bagaimana pendapat kamu soal program prioritas kabinet merah putih aspirasi apa lagi yang belum terakomodir mari kita kawal dan tagih hasil rencana kerja kabinet merah putih untuk mengatasi berbagai masalah ketenagakerjaan di indonesia ,0,34,"['dapat', 'program', 'prioritas', 'kabinet', 'merah', 'putih', 'aspirasi', 'terakomodir', 'mari', 'kawal', 'tagih', 'hasil', 'rencana', 'kerja', 'kabinet', 'merah', 'putih', 'atas', 'ketenagakerjaan', 'indonesia']",1
presiden prabowo dalam pidato pertamanya di gedung mpr tgl oktober memandatkan kabinet merah putih agar pemimpin harus bekerja untuk rakyat ,1,23,"['presiden', 'prabowo', 'pidato', 'pertama', 'gedung', 'mpr', 'tgl', 'oktober', 'mandat', 'kabinet', 'merah', 'putih', 'pimpin', 'rakyat']",2
nasib pekerja di era kabinet merah putih melihat program prioritas kabinet merah putih untuk atasi masalah ketenagakerjaan di indonesia a thread ,0,23,"['nasib', 'kerja', 'era', 'kabinet', 'merah', 'putih', 'program', 'prioritas', 'kabinet', 'merah', 'putih', 'atas', 'ketenagakerjaan', 'indonesia', 'a', 'thread']",1
negeri ini bener sakit presiden down grade ikut cawe pilkada di jawa tengah kabinet merah putih isinya koruptor dan judol wapres tidak punya kompetensi sbg pejabat ada negara di dalam negara pik pik pik dengan ngorbanin rakyat pemilik tanah yg sah ,-1,45,"['negeri', 'bener', 'sakit', 'presiden', 'down', 'grade', 'cawe', 'pilkada', 'jawa', 'kabinet', 'merah', 'putih', 'isi', 'koruptor', 'judol', 'wapres', 'kompetensi', 'jabat', 'negara', 'negara', 'pik', 'pik', 'pik', 'ngorbanin', 'rakyat', 'milik', 'tanah', 'sah']",0
 kalo pak mahfud orang baik tidak lama lagilah masuk kabinet lagi,0,13,"['kalo', 'mahfud', 'orang', 'lagi', 'masuk', 'kabinet']",1
utusan khusus presiden bidang pembinaan generasi muda dan pekerja seni itu jabatan raggi di kabinet merah putih sekarang dia yang mendampingi wapres saat tabur bunga yang biasanya adalah pekerjaan menteri pendidikan dan kebudayaan ,-1,34,"['utus', 'khusus', 'presiden', 'bidang', 'bina', 'generasi', 'muda', 'kerja', 'seni', 'jabat', 'raggi', 'kabinet', 'merah', 'putih', 'damping', 'wapres', 'tabur', 'bunga', 'kerja', 'menteri', 'didik', 'budaya']",0
 wah coba mempengaruhi kebijakan pak prabowo menghapus judol dan pelindungnya tunggu aja hasil penyelidikan keseluruhan dari polri dan pengumuman dari mayor teddy sebagai sek kabinet ya,-1,27,"['coba', 'pengaruh', 'bijak', 'prabowo', 'hapus', 'judol', 'lindung', 'tunggu', 'hasil', 'lidi', 'polri', 'umum', 'mayor', 'teddy', 'sek', 'kabinet']",0
meskipun dalam kunjungan ke ln presiden prabowo dalam arahannya kepada para menteri dan jajaran kabinet merah putih secara tegas tersirat menyatakan bahwa kendali pemerintahan tetap berada di presiden ri simak ibnu purnas video ,-1,35,"['kunjung', 'ln', 'presiden', 'prabowo', 'arah', 'menteri', 'jajar', 'kabinet', 'merah', 'putih', 'sirat', 'kendali', 'perintah', 'presiden', 'simak', 'ibnu', 'purnas', 'video']",0
wei budi arie emang gak pantes kamu jadi menteri pak tolong diganti saja ini di kabinet merah putih jangan sampe jd beban bapak di kemudian hari info jg sebenarnya dia gak masul menteri bapak kok kemarin krn dititip saja ya gak ,-1,43,"['wei', 'arie', 'emang', 'gak', 'pantes', 'menteri', 'tolong', 'ganti', 'kabinet', 'merah', 'putih', 'sampe', 'beban', 'info', 'gak', 'masul', 'menteri', 'kemarin', 'titip', 'gak']",0
barusan anak saya komen pa gimana negara bisa bersih dari korupsi ponakan wapres aja mafia tanah saya jawab biar aja presiden wapres kabinet ma bpk dpr dll semua korup biarkan seluruh manusia di bumi ini korup yg penting kita tidak korup ,-1,43,"['barusan', 'anak', 'komen', 'gimana', 'negara', 'bersih', 'korupsi', 'ponakan', 'wapres', 'mafia', 'tanah', 'biar', 'presiden', 'wapres', 'kabinet', 'ma', 'bpk', 'dpr', 'korup', 'biar', 'manusia', 'bumi', 'korup', 'korup']",0
pengin tahu fufufafa mimpin sidang kabinet tolong dong rekamannya pasang di sini ,-1,13,"['pengin', 'mimpin', 'sidang', 'kabinet', 'tolong', 'rekam', 'pasang']",0
salah satu kinerja awal yang menonjol dari kabinet ini hari minggu pun tetap dengan iringan patwal dan voorijder lengkap nguiknguik ,-1,21,"['salah', 'kerja', 'tonjol', 'kabinet', 'minggu', 'iring', 'patwal', 'voorijder', 'lengkap', 'nguiknguik']",0
 jangan diperiksa dahulu usia kabinet lt bulan biarkan main sirkus untuk hadiah tahun baru amankan za ak di fd tidak lulus bekerja penunjukan vendor langsung ,-1,36,"['periksa', 'usia', 'kabinet', 'lt', 'biar', 'main', 'sirkus', 'hadiah', 'aman', 'za', 'ak', 'fd', 'lulus', 'tunjuk', 'vendor', 'langsung']",0
 ini mantri ndeso yg blunder sejak hari dilantik menuju blunder kabinet obesitas omonomon ndasmu etik,-1,18,"['mantri', 'ndeso', 'blunder', 'lantik', 'blunder', 'kabinet', 'obesitas', 'omonomon', 'ndasmu', 'etik']",0
 cara yg sama seperti mantan yg membiarkan para menteri di kabinet nya terutama para ketua umum partai yg punya kasus korupsi ujungnya dijadikan sandera politik dan semua kebijakan politiknya berjalan mulus tanpa gangguan boleh jadi ps memakai intrik politik yg sama,-1,43,"['mantan', 'biar', 'menteri', 'kabinet', 'nya', 'ketua', 'partai', 'korupsi', 'ujung', 'jadi', 'sandera', 'politik', 'bijak', 'politik', 'jalan', 'mulus', 'ganggu', 'ps', 'pakai', 'intrik', 'politik']",0
mari kita telusur ke pelbagai dugaan dibalik pernyatan exmenteri kominfo skrg komdigi pernyataan ini dpt jd pertanda bagi selaku pimpinan kabinet rejim bahwa ada satu menteri di kabinetnya yg tidak percaya dgn proses seleksi yg mana bila itu terjadi,-1,42,"['mari', 'telusur', 'pelbagai', 'duga', 'balik', 'pernyatan', 'exmenteri', 'kominfo', 'komdigi', 'nyata', 'dpt', 'tanda', 'pimpin', 'kabinet', 'rejim', 'menteri', 'kabinet', 'percaya', 'proses', 'seleksi']",0
rusak betul kabinet pak begini yg mau bangun indonesia emas,-1,11,"['rusak', 'kabinet', 'bangun', 'indonesia', 'emas']",0
 nyuruh kerja efisien tp kabinet nya gembul,-1,8,"['nyuruh', 'kerja', 'efisien', 'kabinet', 'nya', 'gembul']",0
 persen kabinet prabowo itu banyak yg tersandung kasusmakanya kalau setiap ada kasus yg d tangani g akan maksimal,-1,20,"['persen', 'kabinet', 'prabowo', 'sandung', 'kasusmakanya', 'd', 'tangan', 'g', 'maksimal']",0
 keberadaan konsultan pilpres mulyono di kabinet tanda nyata ada dalam tekanan mulyono cs,-1,16,"['ada', 'konsultan', 'pilpres', 'mulyono', 'kabinet', 'tanda', 'nyata', 'tekan', 'mulyono', 'cs']",0
halo menteri atrkepala bpn nusron wahid menghadiri rapat kabinet paripurna bersama presiden ri prabowo subianto pada kesempatan ini menteri atrkepala bpn menerima arahan langsung terkait penataan ulang aset tanah negara ,1,32,"['halo', 'menteri', 'atrkepala', 'bpn', 'nusron', 'wahid', 'hadir', 'rapat', 'kabinet', 'paripurna', 'presiden', 'prabowo', 'subianto', 'sempat', 'menteri', 'atrkepala', 'bpn', 'terima', 'arah', 'langsung', 'kait', 'tata', 'ulang', 'aset', 'tanah', 'negara']",2
 sekarang dinasti koruptor jkw masuk dlm kabinet pk prabowo dan ahir nya apa yg akan terjadi jujur aja jkw itu sebenar nya telah wajib di hukum mati,-1,28,"['dinasti', 'koruptor', 'masuk', 'kabinet', 'prabowo', 'ahir', 'nya', 'jujur', 'benar', 'nya', 'wajib', 'hukum', 'mati']",0
 itulah kecerdasan presiden prabowo memilih dan melatih kabinet merah putih di akmil agar punya daya tahan secara moral,1,30,"['cerdas', 'presiden', 'prabowo', 'pilih', 'latih', 'kabinet', 'merah', 'putih', 'akmil', 'daya', 'tahan', 'moral']",2
 saya mulai ga suka dia adik ipar nya masuk ke kabinet trus dia sudah mulai nyindir ganjar,-1,18,"['suka', 'adik', 'ipar', 'nya', 'masuk', 'kabinet', 'trus', 'nyindir', 'ganjar']",0
menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn nusron wahid menghadiri rapat kabinet paripurna di istana negara pada rabu sore ia mendapat arahan dari presiden republik indonesia ri prabowo subianto ,0,33,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'nusron', 'wahid', 'hadir', 'rapat', 'kabinet', 'paripurna', 'istana', 'negara', 'rabu', 'sore', 'arah', 'presiden', 'republik', 'indonesia', 'prabowo', 'subianto']",1
 jadi klo gitu gelar dr nya bahlil itu bikinan orang jadi di kabinet merah putih itu ada dr orderan ada dr hc abal ,-1,26,"['gitu', 'gelar', 'nya', 'bahlil', 'bikin', 'orang', 'kabinet', 'merah', 'putih', 'order', 'hc', 'abal']",0
 kabinet gemoy lebih banyak pejabat dan staff nya butuh sarana kerja mobil dan peralatan kantor perjalanan dinas belanja modal rapat rapat apa itu ngga boros banget ,-1,27,"['kabinet', 'gemoy', 'jabat', 'staff', 'nya', 'butuh', 'sarana', 'kerja', 'mobil', 'alat', 'kantor', 'jalan', 'dinas', 'belanja', 'modal', 'rapat', 'rapat', 'ngga', 'boros', 'banget']",0
sikap politik yang tidak muncul dari kehati an telah sangat mengecewakan rakyat ,-1,15,"['sikap', 'politik', 'muncul', 'hati', 'an', 'kecewa', 'rakyat']",0
dana kabinet jg distop krn menterinya dan para anak buahnya banyak korupsi sangat jumbo pula korupsinya mau merampas hak desa atas dana desa saja pakai dalih kepala desa korupsi pdhl yg ngasih contoh korupsi jg para pejabat pusat,-1,38,"['dana', 'kabinet', 'stop', 'menteri', 'anak', 'buah', 'korupsi', 'jumbo', 'korupsi', 'rampas', 'hak', 'desa', 'dana', 'desa', 'pakai', 'dalih', 'kepala', 'desa', 'korupsi', 'pdhl', 'ngasih', 'contoh', 'korupsi', 'jabat', 'pusat']",0
 ada orang itu di kabinet merah putih,-1,9,"['orang', 'kabinet', 'merah', 'putih']",0
 ga usahh lama pak jangan jadi munafik untuk menjadi baikk singkirkan dan keluarga nyaa serta para boneka jokowi di kabinet bapak,-1,24,"['usahh', 'munafik', 'baikk', 'singkir', 'keluarga', 'nyaa', 'boneka', 'jokowi', 'kabinet']",0
 hukum tatanegara tidak berlaku mutlak di negara ini entah karena mereka tidak mengerti atau tidak peduli sudah dilakoni sejak pembentukan kabinet dan badan lembaga yang ngawuran itu,-1,29,"['hukum', 'tatanegara', 'laku', 'mutlak', 'negara', 'erti', 'peduli', 'lakon', 'bentuk', 'kabinet', 'badan', 'lembaga', 'ngawuran']",0
 ya emg gue stju ga usah tebang plih kalau ad dri kabinet prabowo yg korup gue stju untuk ditindaki klo bsa dhukum mati lah kalian malah justru ngebelain gara oposisi dmana sih otak sehat kalian ini,-1,40,"['emg', 'stju', 'tebang', 'plih', 'ad', 'dri', 'kabinet', 'prabowo', 'korup', 'stju', 'tindak', 'bsa', 'dhukum', 'mati', 'ngebelain', 'gara', 'oposisi', 'dmana', 'otak', 'sehat']",0
presiden prabowo subianto dikelilingi oleh orangorang dekat dan yang dipercayainya siapa saja dan apa peran mereka dalam kabinet merah putih ,0,23,"['presiden', 'prabowo', 'subianto', 'keliling', 'orangorang', 'percaya', 'peran', 'kabinet', 'merah', 'putih']",1
viva yoga soal transmigrasi hingga kabinet gemuk prabowogibran ,-1,9,"['viva', 'yoga', 'transmigrasi', 'kabinet', 'gemuk', 'prabowogibran']",0
susu sapi murni kok pada dibuangi sampe ton kok belum ada mentri kabinet merah putih bersuara ya katanya program makan bergizi gratis butuh susu sapi tapi kok ini malah pada dibuangi ,-1,33,"['susu', 'sapi', 'murni', 'buang', 'sampe', 'ton', 'tri', 'kabinet', 'merah', 'putih', 'suara', 'program', 'makan', 'gizi', 'gratis', 'butuh', 'susu', 'sapi', 'buang']",0
 tenang mas gibran dah diasuh mulyono saat presiden ke ln ternyata di rezim skr ada pmnya macam di kabinet sjahrir tinggal ubah aja uud nya drpd malu amp malu in begini yg msh maksa incharge ,-1,36,"['tenang', 'mas', 'gibran', 'asuh', 'mulyono', 'presiden', 'ln', 'rezim', 'skr', 'pmnya', 'kabinet', 'sjahrir', 'tinggal', 'ubah', 'uud', 'nya', 'drpd', 'malu', 'amp', 'malu', 'in', 'maksa', 'incharge']",0
 koplak tur ngawur presiden cuma punya visi missi program itu milik mentri kabinet utk mewujudkan visi misi presiden program amp kegiatan bkn urusan presiden tapi kabinet amp kepala daerah,-1,30,"['koplak', 'tur', 'ngawur', 'presiden', 'visi', 'miss', 'program', 'milik', 'tri', 'kabinet', 'wujud', 'visi', 'misi', 'presiden', 'program', 'amp', 'giat', 'bkn', 'urus', 'presiden', 'kabinet', 'amp', 'kepala', 'daerah']",0
sudah kudoggy sejak pengumuman kabinet naganya jd kacung dan jongosnya naga,-1,12,"['kudoggy', 'umum', 'kabinet', 'naga', 'kacung', 'jongos', 'naga']",0
mas eep yg jlas bnyk yg bilg dan prediksi bahkan dri senior tni yg slama ini tegak lurus bhw tdk akn ada prubahan apa sama saja sprti jkw prabowo adalah kelanjutan jkw dri awal kabinet saja sdh keliatan arah nya ngawur bangsa ini lagi ketiban apes,-1,46,"['mas', 'eep', 'jlas', 'bnyk', 'bilg', 'prediksi', 'dri', 'senior', 'tni', 'slama', 'tegak', 'lurus', 'bhw', 'akn', 'prubahan', 'sprti', 'prabowo', 'lanjut', 'dri', 'kabinet', 'liat', 'arah', 'nya', 'ngawur', 'bangsa', 'ketiban', 'apes']",0
apa perbedaan kabinet indonesia maju dengan kabinet merah putih ini a thread ,-1,14,"['beda', 'kabinet', 'indonesia', 'maju', 'kabinet', 'merah', 'putih', 'a', 'thread']",0
 indonesia emas tidak akan terwujud karena prasyaratnya banyak sekali klu mimpi aja boleh tapi yakinlah rezim ini nggak bisa utk membantu dan menyiapkan kearah sana karena ini bukan kabinet the dream team,-1,35,"['indonesia', 'emas', 'wujud', 'prasyarat', 'klu', 'mimpi', 'yakin', 'rezim', 'bantu', 'arah', 'kabinet', 'the', 'dream', 'team']",0
 kenapa menteri perdagangan menteri bumn menteri ketahanan pangan menteri perindustrian menteri dalam negeri menteri seketaris kabinet gubernur jateng bupati dst nya tidak di demo besarbesaran ,-1,27,"['menteri', 'dagang', 'menteri', 'bumn', 'menteri', 'tahan', 'pangan', 'menteri', 'industri', 'menteri', 'negeri', 'menteri', 'ketar', 'kabinet', 'gubernur', 'jateng', 'bupati', 'dst', 'nya', 'demo', 'besarbesaran']",0
 pertama sesneg itu jabatan yg perlu ada jangan lu kira kayak sekretaris kelas tugas mereka itu ngurus administrasi kabinet dan protokoler kedua lu beneran nyamain permasalahan simple sampah depan mata sama permasalahan kompleks,0,35,"['sesneg', 'jabat', 'kayak', 'sekretaris', 'kelas', 'tugas', 'ngurus', 'administrasi', 'kabinet', 'protokoler', 'beneran', 'nyamain', 'masalah', 'simple', 'sampah', 'mata', 'masalah', 'kompleks']",1
 ini orang kasusnya distop apa gimana dah dulu sempet dilaporkan karena dugaan hoaks prabowo hanya menjabat tahun barisan sakit hati gak diajak masuk kabinet langsung bikin statement negatif tentang prabowo,-1,33,"['orang', 'kasus', 'stop', 'gimana', 'sempet', 'lapor', 'duga', 'hoaks', 'prabowo', 'jabat', 'baris', 'sakit', 'hati', 'gak', 'ajak', 'masuk', 'kabinet', 'langsung', 'bikin', 'statement', 'negatif', 'prabowo']",0
kegiatan berlangsung dalam empat diskusi panel dengan narasumber para menteri dan pimpinan lembaga tinggi negara kabinet merah putih mengusung tema implementasi asta cita menuju indonesia emas menteri dalam negeri tito karnavian dalam laporannya menyampaikan,0,35,"['giat', 'diskusi', 'panel', 'narasumber', 'menteri', 'pimpin', 'lembaga', 'negara', 'kabinet', 'merah', 'putih', 'usung', 'tema', 'implementasi', 'asta', 'cita', 'indonesia', 'emas', 'menteri', 'negeri', 'tito', 'karnavian', 'lapor']",1
 ini penilaian murni dari hati seorang akademisi bukan penilaian dari aparatur negara yang menjabat menteri kabinet,-1,17,"['nilai', 'murni', 'hati', 'akademisi', 'nilai', 'aparatur', 'negara', 'jabat', 'menteri', 'kabinet']",0
 klu isi nya mental maling yakinlah kabinet ini cuma basa basi aja nggak lebih baik dari sebelumnya kecuali prabowo berani menjadi diri sendiri ,-1,25,"['klu', 'isi', 'nya', 'mental', 'maling', 'yakin', 'kabinet', 'basa', 'basi', 'kecuali', 'prabowo', 'berani']",0
 juru bicara baru di kabinet prabowo intip sederet tokoh yang pernah jadi jubir andalan presiden ri ,0,18,"['juru', 'bicara', 'kabinet', 'prabowo', 'intip', 'deret', 'tokoh', 'jubir', 'andal', 'presiden']",1
 kesian mca bila preaiden takde jwtn dlm kabinetterpaksalah jadi walaun main isu lapuk,-1,14,"['kesi', 'mca', 'preaiden', 'takde', 'jwtn', 'kabinetterpaksalah', 'walaun', 'main', 'isu', 'lapuk']",0
orang mana yang mau bayar pajak kalo tikus tikus kaya rafael alun ada di badan pajaknya ada jaminan apa gua bayar pajak lebih bakal dapet fasilitas yg lebih baik juga kemana larinya apa hasilnya untuk bayar utang bunga grgr program kaya ikn kcic gaji kabinet gendut lu,-1,47,"['orang', 'bayar', 'pajak', 'kalo', 'tikus', 'tikus', 'kaya', 'rafael', 'alun', 'badan', 'pajak', 'jamin', 'bayar', 'pajak', 'dapet', 'fasilitas', 'mana', 'lari', 'hasil', 'bayar', 'utang', 'bunga', 'grgr', 'program', 'kaya', 'ikn', 'kcic', 'gaji', 'kabinet', 'gendut']",0
 kabinetnya aj orang itu aja isinya gk ada yg kompeten bgmna indonesia mau maju pak ganti presiden kabinet dagelan ,-1,21,"['kabinet', 'aj', 'orang', 'isi', 'kompeten', 'bgmna', 'indonesia', 'maju', 'ganti', 'presiden', 'kabinet', 'dagel']",0
 pantesan mulyono mengerahkan kekuatan yang maksimal untuk tetap berkuasa lewat orang orang nya yg ada di kabinet presiden prabowo,-1,20,"['pantesan', 'mulyono', 'kerah', 'kuat', 'maksimal', 'kuasa', 'orang', 'orang', 'nya', 'kabinet', 'presiden', 'prabowo']",0
kabinet gendut isinya koruptor ngomongin naikin pajak buat welfare lucu bgt lu kek badut mampang,-1,15,"['kabinet', 'gendut', 'isi', 'koruptor', 'ngomongin', 'naikin', 'pajak', 'welfare', 'lucu', 'kek', 'badut', 'mampang']",0
mending halu kpop drpda halu tu duit buat welfare wqwq bodoh bgt belain govt segitunya welfare mah bikin kaya dulu rakyatnya bukan dimiskinin mulu trs ngerampok lewat pajak pffffttttt buat kabinet gendut kali mending halu kpop sana dah,-1,38,"['mending', 'halu', 'kpop', 'drpda', 'halu', 'duit', 'welfare', 'wqwq', 'bodoh', 'bain', 'govt', 'segitunya', 'welfare', 'mah', 'bikin', 'kaya', 'rakyat', 'dimiskinin', 'mulu', 'trs', 'ngerampok', 'pajak', 'pffffttttt', 'kabinet', 'gendut', 'kali', 'mending', 'halu', 'kpop']",0
 pecuma sih mao program pajaknya apa juga selama ibu ini masih dlm kabinetkita diperes kl tau bakal pake ibu ini lagi ga bakal coblos yg joget ,-1,27,"['cuma', 'mao', 'program', 'pajak', 'kabinetkita', 'peres', 'kl', 'coblos', 'joget']",0
mustinya mereka diadili eh malah masuk kabinet jd pejabat rusak lu semua,-1,12,"['mustinya', 'adil', 'eh', 'masuk', 'kabinet', 'jabat', 'rusak']",0
presiden prabowo subianto tegaskan pentingnya komunikasi terbuka di kabinet merah putih ,-1,13,"['presiden', 'prabowo', 'subianto', 'tegas', 'komunikasi', 'buka', 'kabinet', 'merah', 'putih']",0
gimana gak naik njir kabinet aja segemuk itu dgn para wakil mentrinya dgn proker mereka butuh biaya gede awas aja ada thn ni dgr kasus korupsi ya sia pajak yg gua bayar ini buat kalian makan seenaknya,-1,38,"['gimana', 'gak', 'njir', 'kabinet', 'gemuk', 'wakil', 'tri', 'proker', 'butuh', 'biaya', 'gede', 'awas', 'thn', 'dgr', 'korupsi', 'sia', 'pajak', 'bayar', 'makan']",0
