Tweet,Sentimen,Tweet Length
 Kenapa menteri perdagangan menteri BUMN menteri ketahanan pangan menteri perindustrian menteri dalam negeri menteri seketaris kabinet gubernur jateng bupati dst nya tidak di demo besarbesaran ,negatif,27
  Pertama sesneg itu jabatan yg perlu ada Jangan lu kira kayak sekretaris kelas Tugas mereka itu ngurus administrasi kabinet dan protokoler Kedua lu beneran nyamain permasalahan simple sampah depan mata sama permasalahan kompleks,netral,35
 ini orang kasusnya distop apa gimana dah Dulu sempet dilaporkan karena dugaan hoaks Prabowo hanya menjabat 2 tahun  Barisan sakit hati gak diajak masuk kabinet langsung bikin statement negatif tentang Prabowo,negatif,33
Kegiatan berlangsung dalam empat diskusi panel dengan narasumber para menteri dan pimpinan lembaga tinggi negara Kabinet Merah Putih Mengusung tema Implementasi Asta Cita Menuju Indonesia Emas 2045 Menteri Dalam Negeri Tito Karnavian dalam laporannya menyampaikan,netral,35
 Ini penilaian murni dari hati seorang akademisi bukan penilaian dari aparatur negara yang menjabat menteri kabinet,negatif,17
 Klu isi nya mental maling yakinlah kabinet ini cuma basa basi aja nggak lebih baik dari sebelumnya kecuali Prabowo berani menjadi diri sendiri ,negatif,25
6 Juru Bicara Baru di Kabinet Prabowo Intip Sederet Tokoh yang Pernah Jadi Jubir Andalan Presiden RI ,netral,18
 Kesian mca bila preaiden takde jwtn dlm kabinetterpaksalah jadi walaun2 main isu lapuk,negatif,14
orang mana yang mau bayar pajak kalo tikus tikus kaya rafael alun ada di badan pajaknya ada jaminan apa gua bayar pajak lebih bakal dapet fasilitas yg lebih baik juga kemana larinya apa hasilnya untuk bayar utang bunga grgr program kaya ikn kcic gaji kabinet gendut lu,negatif,47
 Kabinetnya aj orang itu aja isinya GK ada yg kompeten bgmna Indonesia mau maju pak  ganti presiden kabinet dagelan ,negatif,21
 Pantesan Mulyono mengerahkan kekuatan yang maksimal untuk tetap berkuasa lewat orang orang nya yg ada di kabinet presiden Prabowo,negatif,20
Kabinet gendut isinya koruptor ngomongin naikin pajak buat welfare lucu bgt lu kek badut mampang,negatif,15
mending halu kpop drpda halu tu duit buat welfare wqwq bodoh bgt belain govt segitunya welfare mah bikin kaya dulu rakyatnya bukan dimiskinin mulu trs ngerampok lewat pajak pffffttttt buat kabinet gendut kali mending halu kpop sana dah,negatif,38
 Pecuma sih mao program pajaknya apa juga Selama ibu ini masih dlm kabinetkita diperes Kl tau bakal pake ibu ini lagi ga bakal coblos yg joget2 ,negatif,27
Mustinya mereka diadili eh malah masuk kabinet jd pejabat Rusak lu semua,negatif,12
Presiden Prabowo Subianto Tegaskan Pentingnya Komunikasi Terbuka di Kabinet Merah Putih  ,negatif,13
Gimana gak naik njir kabinet aja segemuk itu dgn para wakil mentrinya  dgn proker mereka butuh biaya gede Awas aja ada thn ni dgr kasus korupsi ya sia pajak yg gua bayar ini buat kalian makan seenaknya,negatif,38
 ini maksudnya bikin kabinet rame2an,negatif,6
 Gula beras amp minyak goreng termasuk bahan makanan pokok yg paling dibutuhkan jika menghadapi hari raya dan cadangan utk gagal panen dan bencana alam semua dibicarakan dan direncanakan dirapat kabinet jelas ada rekomendasi dan permintaan presiden utk impor,negatif,39
   Sebelum Pram mundur dari Sekretaris Kabinet minta restu ke Jokowi Ini fakta ,negatif,16
Udh lumrah hari ini di kabinet prab jg ada ga punya nilai aja,negatif,13
 HAHAH tegur ajaa dulu pengalaman waktu gue di Badan Legislatif kampus saat itu BEM nentuin menteri amp staff kabinet gaada laporan ke kita jadi pas ada problem sama menterinya kita balikin ke mereka emang kalian laporan ke kami terkait penyusunan kabinet wkwkw,negatif,43
 Bisa bisa nya di raguin dia ngerti apa engga when dia update sendiri kegiatannya di akun resmi sekretariat kabinet,negatif,20
pak  jika anda ingin berhemat dimulai dr kabinet gemuk anda hemat disegala lini terutama rampingkan struktur kelembagaan staf ahli jubir aja sama 5 ckckck,negatif,25
 kabinet gemuk beserta badan turun lagi ke staf staf ahli busyet it digaji sama APBN pajak rakyat tuh,negatif,19
Kmren kita Mengkritik bbrp Menteri dkabinet Prabowo Pendukung Prabowo Ngomong Kalian mendukung aja gak tp kebanyakan Protes soal Kabinet Prabowo Lantas klw sprti injadinya Boleh gk sih yg diPajaki it Pendukung Prabowo aja Klw blh kyk gtu gw JANJI deh gk bakalan protes lg ,negatif,45
 Pesimis liat kabinet saat ini bisa memihak rakyat kecil,negatif,10
 selamat deh pacar lu udah jadi menteri kabinet merah putih,negatif,11
Orang tu marah krn ini negara minta duit mulu tp outputnya g berasa Tiap hari kita liat kasus KKN di media massa kabinet gendut dan boros pejabat gak becus masak kita mau percaya ngasih uang yg dicari susah payah ke pemerintahan macam ini Trust is earned not given ih,negatif,49
 Kalo Prabowo tdk bisa ngatasi masalah PIK2 dan tdk memecat para koruptor di kabinet nya sendiri Prabowo mundur saja artinya Prabowo melindungi para koruptor dan membiarkan para penjahat menguasai para cukong cukong tanah,negatif,34
Buat kubu sebelah ngajuin pemimpin ga perlu yg pinter berprestasi tpi nurut dan bisa diajak kongkalikong Lihat saja menteri di kabinet Jkw yg terakhir Gpp bodoh yg penting bisa diatur ,negatif,31
 kirain kabinet gemuk udah ketampung semua ternyata masih banyak yg antri blm kebagian ,negatif,14
 Begitu caranya menarik simpati  suara  pemilih saat kampanye Setelah terpilih dan kabinet terbentuk Menterinya disuruh membantah Yaaaa begitulah cara membodohi orang yg sudah bodoh ,negatif,27
 Sdh jelas itu Kabinet Gemuk jd pemborosan malah ditambah 50 Tenaga Ahli Profesional di Bidang Komunikasil Istana Prosesnya pake Ilmu Nepotisme itu sdh dipastikan Diantaranya Keluarganya Teman2nya malah mungkin ada Nene n Kakenya,negatif,34
 Hr ini wowo msh omon omon blm ada bukti realitas nya mlah sebaliknya terbukti warna kabinet nya msh orang2 mulyono,negatif,21
  Aturan yg mana G perlu konfirmasi karena sdh pasti lewat rapat kabinet,negatif,14
 Suudzon Tak Terbantahkan Krn Emoci Tiket Kursi Kabinet Full House         ,negatif,20
 Sudah tiba masa menteri2 kabinet potong gaji dan elaun pastu agih ke KKM jelah,netral,15
 demen ngutang selalu tangan di bawah pdhl harta byk cuma males kelola jd disewajual ke aseng trus duitnya utk bancakan Bgmn mau makmur rakyatnyaduit hasil penjualanan aset n SDA selalu jd banckan circlenyahuh kabinet fufufafa huhuhaha di negeri konohapretlah,negatif,40
Menteri rasa ajudan Begitulah analisa teman saya melihat menteri sekretariat kabinet dan menteri luar negeri Menteri luar negeri tanpa pengetahuan hubungan internasional karena background sekolahnya gak ada bau HI sama sekali Menterinya ya Prabowo sekaligus merangkap Presiden,negatif,37
  PKS yg duluan hianati Anis dgn tiba2 loncat pagar dukung RK di Pilgub DKI dgn imbalan dpt slot di Kabinet Gemoy amp slot Cawagub DKI Gak ada omon2 apalg kulo nuwunmenghargai Anies Trs ente msh ngarep Anies dukung Paslon RKSuswono di Pilgub DKI PKS mgkn udh gak tahan bokek ,negatif,52
 Asseek Dedy lgi mulai ngejilatin Kk nya Majikan biar dpt jatah posisi dlm kabinet seperi Dedek Masa kalah sama Si Dedek padahal anda paling depan ngebela majikan dan keluarganya,negatif,30
Bisa menjadi satu alasan untuk segera menghentikan pekerjaan yg tidak bermutu Lagian sekelas Wapres kok bikin meja aduan Buat apa ada Kabinet dan jajarannya Buat apa ada Pemerintah Daerah ,negatif,29
Setuju abdi kang Emang pemerintah skrg guoblok pake nemen Kabinet balas jasa ga mandang kompetensi,negatif,15
Senin 18112024 Sekretaris Kelurahan Lebakgede Menghadiri Desiminasi HAM Peningkatan Kapasitas dan Implementasi Nilai Hak Asasi Manusia di Lingkup Pemerintah Daerah Dengan Terbentuknya Kementerian Hak Asasi Manusia pada Kabinet Merah Putih bertempat di Hotel Sukajadi Bdg ,netral,36
Kayaknya 100 hari pertama Prabowo suruh satu kabinet khataman Paradox Indonesia,negatif,11
Salah satu langkah nyata dari langkah pemerintah oleh Presiden  dalam menegakkan hukum di Indonesia bravo Kabinet Merah Putih   ,positif,22
   Dia bukannya masuk kabinet yaa Oo iyaa kabinet sekarang mah boleh apa aja,negatif,16
 Pulang dari sono pak  bubarin kabinet bapak ganti sama orang kompeten mentri cukup 1725 orang,negatif,17
Presiden Prabowo Subianto telah menunjuk menteri bidang pendidikan baru untuk menggantikan Menteri Pendidikan Kebudayaan Riset dan Teknologi Mendikbud Ristek Nadiem Makarim yang masa jabatannya telah selesai Siapa Saja Menteri Pendidikan Kabinet Prabowo Subianto ,netral,34
 Sri Mulyani Pajak KORSEL sangat besar di bandingkan Indonesia Waduuh Dosa apa Indonesia kok Kabinet Prabowo lucu2 Wapres juga lucu2 Kabinet fufu fafa,negatif,24
 Fufufafa mau mengadu ke bapaknya bapaknya sudah tidak berkuasa lagi bahkan sdh tidak dianggap di kabinet Prabowo karena hutang yang membengkak dan melanggar kontitusi,negatif,25
   1 Tdk sulit membaca Prabowo Janji2 yg melambung tdk realistis tdk berbasis data 2 Apa2 yg DIINGINKAN bertolak belakang dng keputusan yg DILAKUKAN mis Kabinet OBESITAS yg berisi MISFITS amp MISMATCH 3 Prbw tahu bhw bnyk Masy akan tersihir dng Kunjungan2 ke LN,negatif,46
Husen for Indonesia Kabinet Merah Putih ,positif,6
 Bagaimana ingin APBN sehat jika anggota kabinet tambah stafsus juga utsus tambah anggaran untuk IKN bertambah belom lagi anggaran untuk makan siang gratis Coba anggaran2 tsbdipangkas atau dihilangkan pasti APBN sehat tanpa membebani rakyat,negatif,35
   Kan ganti presiden Kabinet ya dirombak Aju banding bisa ke tuan Dikaexsa bang Lumayan anggaranya,negatif,18
 Mentri kabinet baru sedang membenahi dan merancang kurikulum yang kemungkinan baru Here we go again ,netral,16
Turut mendampingi Presiden Prabowo dalam pertemuan tersebut yakni Menko Perekonomian Airlangga Hartarto Menteri Luar Negeri Sugiono Wakil Menteri Keuangan Thomas Djiwandono Sekretaris Kabinet Teddy Indra Wijaya dan Dubes Indonesia untuk Brasil Edy Yusop,netral,33
 Tenggelamkan kabinet Kroni Mulyono dan Timbulkan kabinet Zaken Prabowo timbultenggelam bersama rakyat,negatif,13
  Maksudmu sebodoh itu rafli masuk kabinet tanpa memikirkan Laporan harta kekayaan  ,negatif,14
 Awal kabinet terbentuk Beberapa kementrian anggaran kurang dan mengajukan lagi Alhasil fix tahun depan 12  Padahal gaji aja naik gak seberapa Bgmn rakyat makmur Saat ini aja sudah tercekik Turun kebawah Bagaimana daya beli dimasyarakat,negatif,37
 Kalau kabinet bapak kunjungan ke luar negeri jika menggunakan peci serasa wibawa Indonesia ada ini budaya Indonesia kalau peci hitam simbol dari Soekarno,negatif,24
 KABINET ISI NYA BANYAK KORUPTOR DAN BACKING JUDULINI BARU FAKTA,negatif,11
  Ada Yassierli yg jadi Menaker dia guru besar ITB yg diusulkan PKS buat masuk kabinet googling aja banyak kok sumber beritanya,negatif,23
Thomas Djiwandono resmi dilantik sebagai Wakil Menteri Keuangan II dalam Kabinet Merah Putih pada 21 Oktober 2024 Dengan pengalaman solid di bidang keuangan negara ia siap membawa Indonesia menuju kemajuan Berikut profil lengkapnya ,negatif,34
KETUA MPR SEBUT MENTAN AMRAN SEBAGAI MENTERI KABINET MERAH PUTIH BERKINERJA TINGGI        ,positif,20
Keteguhan sang Jenderal Prabowo untuk membasmi korupsi patut diapresiasi namun semua harus diawali dari orang kabinet yang terindikasi korupsi karena membasmi korupsi tidak cukup dengan keinginan atau omon saja    ,negatif,33
   MENTAL ORANG MISKIN CUMA BIKIN RUSUH NEGARA SOK2AN KRITIK KALO EMANG LU NKRI TUNJUKIN BELA NEGARA LU DENGAN HASIL KERJA BUKAN KOAR2 DI TWT LU KIRA KEBIJAKAN2 DIAMBIL NGASAL DONGO SOK PALING PINTER GABUNG SINI KE KABINET BIAR TAU SEKOMPLEKS APA MASALAH DI NKRI,negatif,47
 Setuju APBN harus dijaga tetap sehat tp perlu di evaluasi lagi kenapa APBN bisa sampai minus sampai rakyat lagi yg kena dan pungutan lain kaya asuransi motor tapera makanya ngukur ini pajak apa palak kurangin tuh kabinet yang gemoy,negatif,40
 ngga bakal peduli dicemooh orang disuruh bagiin topi Kader2  end gamenya bukan pengen jadi anggota DPR atau masuk kabinet targetnya jadi komisaris,negatif,24
 Raffi ahmad artis iya lawak iya pengusaha iya kaya iya tp klo buat kabinet khusus di kementerian menurut gw gk kompeten ibarat makan sayur sop nyiduknya pake garpu gak sih,negatif,31
Nih prilaku alhasil pendidikan kabinet petugas partai  SDM dimundurkan,negatif,10
Hebat   Angkat banyak koruptor dan pencuci uang jadi anggota kabinet Oalaaaah ,negatif,14
  Sepertinya setelah 100 hari ini perlu reshufle Kabinet,negatif,10
   Emang benerkabinet aja msh di isi sm org2 dulu dan lebih2 ga kompetensi Di awal2 THN smua keliatan kerja kyk jaman Mulyono tp apa bisa menjamin nanti nya  Sdh nonton video Alvin Lim sgt mencerahkan para netizen nih ternyata ,negatif,43
Sebagai sekretaris kabinet tugas nomer 1 nya Pramono itu melakukan kajian dan pemberian rekomendasi atas rencana kebijakan dan program pemerintah Bobroknya rejim Jokowi itu tidak lepas dari kajian dan rekomendasi Pramono Kok jadi pada ilang ingatan ,negatif,37
 Deril simbiosis mutualisme kabinet kali ini,negatif,7
   Selama kabinet nya msh org2 titipan katanya ya begitulah kita rakyat kecil bisa apa Siapa yg jd pemimpin toh rakyat begitu2 aja sampe skrg,negatif,27
 Alvin Lim ga pernah berkata bohong bahkan dia selalu menyuarakan kebenaran Ternyata kabinet Prabowo masih banyak ga bener nya Di isi menteri yg msh ga kompeten Jd apa bedanya sm dinasti Mulyono Benar hrs di ganti semua kata Alvin Lim mulai dari Kapolri Kejagung KPK,negatif,46
 Ngeles mulu Kmrin data rakyat diretas ngeles lgi Apa ini pak   yg bapak maksud klo kabinet bapak akan diisi oleh para ahli  Maaf pak Saya ngak yakin,negatif,31
 Hati2 terlihat sepi karena sedang operasi di KPU dan Bawaslu meskipun dilapangan aslinya menang tapi bisa diakali dengan kotak yg sudah tercoblos memenangkan RK kabinet hari ini Bernama KIM Jong Ngos Mulyono adiknya KIM Jong Un tanda2 komunis bangkit sdh nyata,negatif,42
  Tp ingat bang dalam negeri lagi kacau  penegakan hukum judol jalan di tempat  dugaan korupsi para mendag mandeg  proyek PIK makan korban  kenaikan PPN bikin panik  dolar masih perkasa  sebagian anggota kabinet bermental garong,negatif,42
 Yg mendesak itu gaji orang di kabinet Obesitas Eh,negatif,10
 Kalau mau jujur pembusukan sudah terjadi sejak jaman SBY masalah Hambalang dll Sri Mulyani sudah tahu tapi tak mau buka suaracari amancari hidup dari kabinet satu ke kabinet berikutnya jadi momok bagi rakyat yang sedang susah,negatif,37
 Duri bagi kabinet wowo,negatif,5
Presiden  Yth mohon segera ditindaklanjuti agar marwah kabinet Bapak menjadi bersih dari Korupsi   Cc     ,negatif,22
dariawal gua udah berharap banyak sama ni partai eh ternyata barisan sakit hati kabinet ancur akwkwkw ,negatif,16
 Memang sudah seharusnya ET ada di kabinet ini karena bapaknya Gibran jadi sudah sewajarnya ET tunduk kpd pemilik negara ini,negatif,21
  bapak ku kan aku suruh baca kak dia bingung kok ceritanya gitu padahal dia ada di lokasi pas itu btw bukannya tokoh2 yg jadi inspirasi juga skrg di kabinet ya dan alumni univ nya juga jadi relawan pas kampanye kan hmm aku bingung,negatif,45
pa  prediksi anda NKRI bubar thn 2030 itu mgkn benar selain krn korupsi yg accut jg rusaknya supremasi hukum sprti dlm video amp bbrp kasus blkgn ini Tpi sebab utamanya sistim MULTI PARTAI yg mn anda pun tak kuasa mnolak dgn mmbntuk kabinet gemuk krn rasa takut pd mrk,negatif,50
 Pusing dengar alasan menteri ini ngomong aja populasi keluarga miskin bertambah Ibu menteri harus bicara solusinya  Segera kabinet PSGRR perangi amp basmi kemiskinan bagi rakyat Indonesia hingga 0 Ayo semangat kalian sdhdilatih mental militer mental PSnever give up,negatif,40
 1 Makan siang gratis di tahun pertama jadi anggaran paling besar 71T 2 Kabinet gemuk ada 40 lebih kementerian dan lembaga negara 3 Gaji petani milenial 10jt perbulan sepertinya butuh dikaji lagi anggarannya 4 Pilkada serentak juga pasti mengeluarkan anggaran,negatif,41
 Tadinya gw berharap banyak sama kabinet zaken Yg digembargemborkan  Cuma kl liat isinya orng2 ga kompeten dan bau bagi2 jabatan doang gini pesimis asli Orng yg ga punya pengalaman birokrat ga punya kemampuan dan visi kenegaraan ga punya pendidikan yg cukup,negatif,43
 Anggota kabinet wajib nunduk kepada wapres bila perlu memujimuji,netral,10
 Emang kabinet tolol isinya selebritis aja semua kalo begini caranya,negatif,11
Waduhhh kabinet maling,netral,3
Ada gak sih di dunia ini Kabinet Taik Kabinet Taik adalah kabinet yang program unggulannya memproduksi taik 11112024 China akan Bantu Danai Program Makan Bergizi Gratis Prabowo  ,negatif,29
  Kabinet gemuk gaji tinggi APBN tekor buat nutup nambah hutang Yg di peras rakyat yang gemuk pejabat,negatif,19
pak  emang ini udah keputusan rapat kabinet bapak,negatif,9
Bagus programnya syang yg ngomong  dan mentri kabinet   Banyak janjinya buktinya zonk Kabar Gembira untuk Korban Judi Online Pemerintah Bakal Beri Bantuan Pelatihan hingga Pekerjaan  lewat ,negatif,31
ya itudia mau memberantas maling elit kata presiden baru pas pengumuman kabinet semuanya diisi tukang maling gimana mau brantas korupsi didalamnya di isi para koruptor,negatif,25
   Ini di kabinet Merah Putih menteri Tergoblok bahkan di seluruh dunia,negatif,14
Kalau laporan permasalahn masyarakat langsung ke wapres Itu artinya siapapun yang mengusulkan itu gak mengerti yang namanya struktur organisasi minimal Gak akan efektif  Lagian kabinet gemuk kayak gitu buat apa kalau masih laporan ke pucuk Apa gunanya mereka,negatif,39
Cuma dia yg waras di kabinet gemoy,negatif,7
thankyou irjen sampai jumpa di kabinet baru ,positif,8
 Lahh kabinet disamakan dg BATALIYON Tuh kerjanya kebanyakan cuma sebagai juru kampanye ternyata Hallooo jelaskan kabinet MERAH PUTIH untuk siapa  Setelah ada MACAN jadi Kucing Merah putih Untuk Mulyono ya,negatif,32
